commit_url,commit,project,Multi-files?,HM,OMG
https://github.com/apache/tomcat/commit/6bd6795f7596d2d711d1bf40fdb932d0b7ee26e4,6bd6795f7596d2d711d1bf40fdb932d0b7ee26e4,apache/tomcat,,A flush seems to be missing when writing a window update [for consistency at least].,Style: Correct indentation and add flush operation Corrected the indentation in the writeBody method and added a flush operation in the writeWindowUpdate method in the Http2UpgradeHandler class. The functionality of the methods remains unchanged.
https://github.com/apache/tomcat/commit/878dda058cd45b3d4c48d165daa351fb4bed698a,878dda058cd45b3d4c48d165daa351fb4bed698a,apache/tomcat,,Use methods updateLastRead/updateLastWrite instead of direct update of lastRead/lastWrite.,"Refactor: Replace direct calls to System.currentTimeMillis() in NioEndpoint.java In the methods doWrite and read in the NioEndpoint.java file, replaced direct calls to System.currentTimeMillis() with calls to the methods updateLastRead() and updateLastWrite(). This change does not affect the functionality of the methods, but rather how they handle time tracking."
https://github.com/apache/tomcat/commit/8ee194059d40bd3c51ff6893384ab7a00d15899a,8ee194059d40bd3c51ff6893384ab7a00d15899a,apache/tomcat,,Update test to check for new URL form,"Fix: Update expected URLs in TestWebappClassLoader This commit updates the expected URLs in the `testGetURLs()` method of the `TestWebappClassLoader` class. The URLs, which were previously expected to start with ""jar:"", are now expected to start with ""war:"". This change ensures that the test accurately reflects the URLs returned by the URLClassLoader when a WAR file is loaded into a Tomcat server."
https://github.com/apache/tomcat/commit/e2093b565580bcb6849b990db2838d21e0090b3a,e2093b565580bcb6849b990db2838d21e0090b3a,apache/tomcat,,Make it possible to extend the BasicDataSource object factory without having to copy everything.,Refactor: Update createDataSource and add configureDataSource in BasicDataSourceFactory This commit updates the `createDataSource` method in the `BasicDataSourceFactory` class to create and configure a `BasicDataSource` object using the provided properties. A new method `configureDataSource` has been added to configure a `BasicDataSource` object with properties from a `Properties` object. These changes improve the modularity and readability of the code.
https://github.com/apache/tomcat/commit/4f7a7e85eac3b6aef7d2148bf61e6c0dba173248,4f7a7e85eac3b6aef7d2148bf61e6c0dba173248,apache/tomcat,,Fix javadoc. remove old description.,Refactor: Update documentation in JvmRouteBinderValve.java This commit updates the documentation in the JvmRouteBinderValve.java file. The instructions on how to add this Valve to the configuration have been updated. The changes do not affect the functionality of the code.
https://github.com/apache/tomcat/commit/778890c392dda8cd845db6871ca3ab9ead8b38bc,778890c392dda8cd845db6871ca3ab9ead8b38bc,apache/tomcat,,Inlined strings that are used only once,Refactor: Remove redundant constants in JrePlatform.java This commit removes the constants OS_NAME_WINDOWS_PREFIX and OS_NAME_MAC_OS_LC_PREFIX in JrePlatform.java and uses their values directly in the code. This simplifies the code and improves readability.
https://github.com/apache/tomcat/commit/32520eb992d0bdf2fccbc5702f957fd66a267f33,32520eb992d0bdf2fccbc5702f957fd66a267f33,apache/tomcat,,Fix single quotes in strings with replacements on import/export rather than trying to do it manually in POEditor.,Feat: Handle single quotes within brackets in Utils.formatValue method This commit modifies the `formatValue` method in the `Utils` class to handle single quotes within brackets in addition to its previous functionality of adding continuation characters and escaping leading spaces. This change does not relate to any issue or pull request.
https://github.com/apache/tomcat/commit/563f85ab1076fdf7329b2c6cbae22d64a859d572,563f85ab1076fdf7329b2c6cbae22d64a859d572,apache/tomcat,,Remove deprecated code,"Refactor: Remove deprecated methods from Connector.java The deprecated methods `getAttribute(String name)` and `setAttribute(String name, Object value)` have been removed from the `Connector.java` file. These methods were previously marked for removal in Tomcat 10. The removal of these methods does not affect the functionality of the class."
https://github.com/apache/tomcat/commit/a4490a2af64308cfdd9cc92663fd390380aee1a2,a4490a2af64308cfdd9cc92663fd390380aee1a2,apache/tomcat,,Cleanup derby.log,"Feat: Add cleanup method and modify test methods in DataSourceUserDatabaseTests This commit introduces a new method, derbyCleanup(), to the DataSourceUserDatabaseTests class. This method is responsible for cleaning up the Derby database after all tests have run.  In addition, minor modifications were made to the testUserDatabase() and testBasicUserRoleDatabase() methods. These changes involve the addition of a new line after the db.close() call in each method.  These changes improve the cleanliness and readability of the test code, and ensure proper cleanup of resources after tests are run."
https://github.com/apache/tomee/commit/f1e8677a6cf85b899ba4727728b10cccdc79b39f,f1e8677a6cf85b899ba4727728b10cccdc79b39f,apache/tomee,,Don't try to config mdb destination if we aren't auto creating resources.,Feat: Add condition to check autoCreateResources in AutoConfig This commit adds a condition to check if autoCreateResources is true before proceeding with the deployment of the EJB module in the AutoConfig class. This change is likely to prevent unnecessary resource creation when it's not needed. The deploy method in the AutoConfig class has been modified to include this condition.
https://github.com/apache/tomee/commit/5704ec0bd450554706b69906e5cf519c59ca9a71,5704ec0bd450554706b69906e5cf519c59ca9a71,apache/tomee,Y,Fix property handling on Windows,"Fix: Standardize line separator in SuperProperties This commit standardizes the line separator in the SuperProperties class to ""\n"". Previously, the line separator was obtained from the system properties, which could vary across different systems. This change ensures consistency across all systems. Additionally, a new method, store(Properties properties), was added to the SuperPropertiesTest class. This method converts the given properties into a string format, which could be related to the change in the line separator."
https://github.com/apache/tomee/commit/5e73258c58c5a142d68ec19bf846a9ede8583c8c,5e73258c58c5a142d68ec19bf846a9ede8583c8c,apache/tomee,,Fix uri creation bug,"Fix: Use getRawSchemeSpecificPart in jarLocation method This commit changes the method `getSchemeSpecificPart()` to `getRawSchemeSpecificPart()` in the `jarLocation(Class clazz)` method in the JarLocation.java file. The functionality of the method remains the same, indicating that this change is likely a bug fix in the implementation details."
https://github.com/apache/tomee/commit/7f910176aa35fd411c6c7c82cca4c15f7bdf0553,7f910176aa35fd411c6c7c82cca4c15f7bdf0553,apache/tomee,,ejbds should be enabled,"Feat: Register new factory ""ejbds"" in ConnectionManager This commit registers a new factory ""ejbds"" with the ejbdFactory in the ConnectionManager class. The ConnectionManager class manages connections, strategies, and factories for different connection types and schemes. This change is part of a feature enhancement."
https://github.com/apache/tomee/commit/cf61a0e74d91b8bd28979cc747f529704b263993,cf61a0e74d91b8bd28979cc747f529704b263993,apache/tomee,,ManagedBean annotation should be available at runtime and be type-only assignable,Feat: Update annotations in ManagedBean.java This commit updates the ManagedBean.java file by adding two new annotations: @Target and @Retention. These annotations specify the applicable targets and the retention policy for the ManagedBean annotation. The version comment has also been updated.
https://github.com/apache/tomee/commit/c23bac9d2e69bb9b660a8b9e1eca3e39598264d5,c23bac9d2e69bb9b660a8b9e1eca3e39598264d5,apache/tomee,,Reverting unintentional change,"Refactor: Simplify URL to File conversion in URLs.java This commit simplifies the method toFile(URL url) in the URLs.java file. The method still converts a URL to a File object, but the implementation has been changed to use the decode method from the JarLocation class. This change simplifies the code and removes the need for a try-catch block."
https://github.com/apache/tomee/commit/919ffa4c42c0d2d37a3da8322a592d91796f2108,919ffa4c42c0d2d37a3da8322a592d91796f2108,apache/tomee,,Added some comments about the transaction-rollback example,Style: Add comment to MoviesTest.java A comment was added to the MoviesTest.java file to provide additional information about the transaction-rollback example. The comment suggests that the transaction-rollback example does the same thing via UserTransaction and shows more techniques for rollback.
https://github.com/apache/tomee/commit/5e52f14fc533ab7f29949f19830bc88a7c12c08f,5e52f14fc533ab7f29949f19830bc88a7c12c08f,apache/tomee,,"Use an ""empty"" context if there is no beans.xml","feat: Set WebBeansContext to noContext for apps without beans In the CdiBuilder class, the build method now sets the WebBeansContext to a new instance of WebBeansContext (noContext) if the application does not have any beans. This change could potentially affect the initialization and building of the CDI context."
https://github.com/apache/tomee/commit/7f64b4e307a62586421545c8448d89e7e6fac10a,7f64b4e307a62586421545c8448d89e7e6fac10a,apache/tomee,,Remove not relevant comment,"Refactor: Remove unnecessary comment in JmsProxyTest.java The comment line ""set up in the parent class"" was removed from the JmsProxyTest.java file. This change does not affect the functionality of the class, which tests the functionality of a JMS proxy using a test object and interface."
https://github.com/apache/tomee/commit/00b9c65f73a6b263b56f304a518e921434e357e8,00b9c65f73a6b263b56f304a518e921434e357e8,apache/tomee,,fixing modulename in readdescriptor for persistence,"Fix: Update condition in deploy method This commit updates the condition in the `deploy` method of the `ReadDescriptors` class. The change modifies the way the method processes the modules of an `AppModule` during deployment. The previous condition checked if the protocol of the `persistenceUrl` is ""file"". The updated condition checks if the `persistenceUrl` does not contain ""!"". This change is classified as a fix, suggesting it was made to correct a problem in the method's functionality."
https://github.com/apache/tomee/commit/3d812b426f7487bf07fadc9199f3903fa3958358,3d812b426f7487bf07fadc9199f3903fa3958358,apache/tomee,,use reflection to avoid direct dependency on hsqldb,"Refactor: Use reflection to set JDBC URL in DataSourceFactory In the DataSourceFactory.java file, the setJdbcUrl method has been refactored to use reflection to set the JDBC URL for the HSQL database. This change allows for a more generic handling of setting the JDBC URL, potentially accommodating other types of databases in the future. No associated issues or pull requests provide additional context for this change."
https://github.com/apache/tomee/commit/37080c6d8db4dd001d637fad907538b2de95bc0e,37080c6d8db4dd001d637fad907538b2de95bc0e,apache/tomee,,why couldn't we use an absolute path in ejbcontainer?,Fix: Update match method in OpenEjbContainer The 'match' method in the OpenEjbContainer.java file has been updated. The method now checks if the given string matches the name or absolute path of the file. This change enhances the matching accuracy and covers more cases.
https://github.com/apache/tomee/commit/542008fa962c21ae22828f66325062992b8bfb1b,542008fa962c21ae22828f66325062992b8bfb1b,apache/tomee,,fixing the default for the activation of the stat interceptor,"Fix: Modify default behavior of isStatsActivated method in StatsInterceptor class The `isStatsActivated()` method in the `StatsInterceptor` class, which checks if the statistics interceptor is activated, has been modified. The default value for the `DISABLE_STAT_INTERCEPTOR_PROPERTY` has been changed from `false` to `true`. This change modifies the default behavior of the `isStatsActivated()` method. The `StatsInterceptor` class is responsible for monitoring and recording statistics about method invocations in a Java application."
https://github.com/apache/tomee/commit/c812a342c8df1c3d9782897404211c4107f197f4,c812a342c8df1c3d9782897404211c4107f197f4,apache/tomee,,Trim config line to be sure it is empty.,Fix: Ensure correct setup of broker configuration in ActiveMQResourceAdapter This commit adds a trim() method to the brokerXmlConfig string before checking if it's empty in the start method of the ActiveMQResourceAdapter.java file. This change ensures that the broker configuration is set up correctly even when the brokerXmlConfig string contains only whitespace characters.
https://github.com/apache/tomee/commit/4573e844fde9e92120b5770cdcd2bf7ab3d12271,4573e844fde9e92120b5770cdcd2bf7ab3d12271,apache/tomee,,persistenceContextSynchronization in PersistenceContextRef propOrder,"Feat: Add persistenceContextSynchronization field to PersistenceContextRef class This commit adds a new field, ""persistenceContextSynchronization"", to the PersistenceContextRef class. This class manages persistence context references and their properties in a Java application. The addition of this new field is likely to enhance the functionality of managing persistence context references."
https://github.com/apache/tomee/commit/5c981f9c8275d6aaa465bee7ec33d467acf8ef83,5c981f9c8275d6aaa465bee7ec33d467acf8ef83,apache/tomee,,"too slow flush from idea, sorry for the noise",Style: Add missing semicolon in ManagedConnection.java A semicolon was added at the end of a line in the ManagedConnection.java file to correct a syntax error. This change does not affect the functionality of the code.
https://github.com/apache/usergrid/commit/269881d3725626f1a305b258d35f9a9285eccb02,269881d3725626f1a305b258d35f9a9285eccb02,apache/usergrid,,quick poke to detach the tracetag threadlocal so we don't log all over the tests,"Fix: Add TraceTag detachment in createAttachDetach test In the `createAttachDetach()` method of the `TraceTagUnitTest.java` file, a line of code was added to detach the TraceTag from the TraceTagManager. This change ensures that the TraceTag is properly detached after being used, which is crucial for the correct functioning of the TraceTagManager."
https://github.com/apache/usergrid/commit/8536f808d7d477652a14162213298381fd5d0d62,8536f808d7d477652a14162213298381fd5d0d62,apache/usergrid,,"not sure why this fails during batch testing, but it succeeds singly",Fix: Temporarily disable testCaseSensitivityAdminUser test The testCaseSensitivityAdminUser test in MUUserResourceIT.java has been temporarily disabled by adding an @Ignore annotation. This is a temporary fix and needs to be revisited.
https://github.com/apache/usergrid/commit/983ba69963de7c0f28d09b5a97c93d7d1c7e37ab,983ba69963de7c0f28d09b5a97c93d7d1c7e37ab,apache/usergrid,,Seeing some very odd behavior on different Java VMs with serialization of UUIDs.,Refactor: Handle non-UUID case in ApplicationQueueMessage generation This commit refactors the `generate` method in the `ApplicationQueueMessage.java` file to handle a case where the `MESSAGE_PROPERTY_DEVICE_UUID` object property is not an instance of `UUID`. This change ensures that the `ApplicationQueueMessage` is correctly generated from a given `Message` object.
https://github.com/apache/usergrid/commit/17cc01dc92c39878c7f917d4f361f129dee162ad,17cc01dc92c39878c7f917d4f361f129dee162ad,apache/usergrid,Y,Added TODO's,"chore: Add TODO comments for future work This commit adds TODO comments to two classes: EntityCollectionManager and EntityIndexBatch. These comments indicate future work to be done on these classes. In EntityCollectionManager, the comments suggest changing the load method to use multiget and return multiple entities, and adding a load versions method using a multiget that will return a latest version structure for a collection of entity Ids. In EntityIndexBatch, the comment suggests creating a delete method that deletes by Id, which will delete all documents from ES with the same entity Id."
https://github.com/apache/usergrid/commit/326c8effb05a1d71eca19eac03977f9aaea7dd8b,326c8effb05a1d71eca19eac03977f9aaea7dd8b,apache/usergrid,Y,Added version check to ensure correct versions,Feat: Add version check to testIdMapping method This commit introduces a new feature to the testIdMapping() method in both EntityTypeMappingMigrationIT.java and GraphShardVersionMigrationIT.java files. The method now checks the version of the migration and verifies if it matches the expected version. This enhancement ensures the correct migration of data from an old version to a new version.
https://github.com/apache/usergrid/commit/3c504f1cd9482fb8669ce8a447ae0d95f729ba37,3c504f1cd9482fb8669ce8a447ae0d95f729ba37,apache/usergrid,,add cache fig,"Style: Update comments in ApplicationIdCacheFig.java This commit updates the comments in the ApplicationIdCacheFig.java file. The changes are not related to any method or class functionality, but rather to the style of the code. No associated issues or pull requests were found for this commit."
https://github.com/apache/usergrid/commit/fbb5807e46a6270eadfc3822a60112d4a9e3faf1,fbb5807e46a6270eadfc3822a60112d4a9e3faf1,apache/usergrid,,"Revert ""Ignore non critical tests for now.""","Fix: Enable StaleIndexCleanupTest The `@Ignore` annotation was removed from the `StaleIndexCleanupTest` class, enabling the execution of tests for the cleanup of stale ElasticSearch indexes during entity updates and deletions."
https://github.com/apache/usergrid/commit/8814a144b66054048be96a1c892fd750ee327327,8814a144b66054048be96a1c892fd750ee327327,apache/usergrid,,Fix logging statement.,"Refactor: Improve handling of AsyncEvents in AsyncEventServiceImpl This commit refactors the AsyncEventServiceImpl class to improve the handling of different types of AsyncEvents in the queue system. The changes are mainly in the condition of an if statement in the callEventHandlers method, which processes a list of messages from a queue. Each message is expected to contain an AsyncEvent. The changes ensure that the method handles different types of AsyncEvents more effectively. There are no associated issues or pull requests."
https://github.com/apache/usergrid/commit/2af22a87105629f423463c4132ff9141bb95930c,2af22a87105629f423463c4132ff9141bb95930c,apache/usergrid,,Make sure to create keyspaces on initialization before trying to obtain sessions to the keyspaces.,"Refactor: Update initialization in DataStaxClusterImpl This commit refactors the initialization process in the DataStaxClusterImpl class. The initialization of clusterSession, applicationSession, and queueMessageSession has been removed, and the creation of an application local keyspace has been added. This change improves the structure of the code without altering the overall functionality of the class, which manages connections and sessions with a Cassandra database cluster."
https://github.com/apache/wicket/commit/d62a00f22daf79dda382e79cc7c9a6bd3ce31a0b,d62a00f22daf79dda382e79cc7c9a6bd3ce31a0b,apache/wicket,Y,bug fix for autolink,"Feat: Add new getMarkupParser method and update loadMarkup method This commit introduces a new method, getMarkupParser, in Application.java. This method creates a new instance of the markup parser, configures it with the current settings, and sets the base page for autolinking.  The loadMarkup method in Container.java has been updated to use the new getMarkupParser method. This change enhances the functionality of the loadMarkup method by allowing it to load the markup for a given application and key, read the markup from the provided resource, store it in the markup cache, and then return the markup.  These changes contribute to the overall functionality and efficiency of the application."
https://github.com/apache/wicket/commit/7fa7ef16132c29e8a4fa9c0feabbdd21ac5043cb,7fa7ef16132c29e8a4fa9c0feabbdd21ac5043cb,apache/wicket,,fix for serializable and content equals,"Refactor: Update VALUELESS_ATTRIBUTE_ADD and VALUELESS_ATTRIBUTE_REMOVE in AttributeModifier This commit updates the values of VALUELESS_ATTRIBUTE_ADD and VALUELESS_ATTRIBUTE_REMOVE in the AttributeModifier class from new Object() to new String(""VA_ADD"") and new String(""VA_REMOVE"") respectively. The comparison in the 'replaceAttibuteValue' method is also updated from '==' to '.equals'. These changes improve the structure of the code without changing its behavior."
https://github.com/apache/wicket/commit/3cc6fbd940b3f960866d8eaf383eb57605c7dadd,3cc6fbd940b3f960866d8eaf383eb57605c7dadd,apache/wicket,Y,removed unused variable,"Refactor: Remove rethrowRuntimeException feature from MockWebApplication The rethrowRuntimeException feature, which allowed runtime exceptions to be rethrown, has been removed from the MockWebApplication class. This change also affects the HeaderSectionTest class, where a line of code that called the removed method has been deleted. The functionality of the modified classes remains the same after the changes."
https://github.com/apache/wicket/commit/8515371d54c619eba3da2334d15ce7b2a6c17f6b,8515371d54c619eba3da2334d15ce7b2a6c17f6b,apache/wicket,,fixed a junit test set-up which succeded in Eclipse and failed on the comand line using maven,"Refactor: Update MarkupParserTest to extend WicketTestCase This commit updates the `MarkupParserTest` class to extend `WicketTestCase` instead of `TestCase`. A constructor has also been added to the class. The functionality of the `MarkupParserTest` class remains the same, it is used to test the functionality of the `MarkupParser` in parsing HTML and XML documents."
https://github.com/apache/wicket/commit/41ad9dfd682f2659301e133aa75e6e3775d92999,41ad9dfd682f2659301e133aa75e6e3775d92999,apache/wicket,,removed unused import,Style: Remove unused import in PagingNavigationIncrementLinkTest.java Removed an unused import statement in the file `PagingNavigationIncrementLinkTest.java` to improve the style of the code.
https://github.com/apache/wicket/commit/82aa4b1fc4b010100e051167f85662f439d92634,82aa4b1fc4b010100e051167f85662f439d92634,apache/wicket,,enable ajax debug in ajax examples,"Feat: Enable Ajax debug mode in application settings This commit involves a modification to the 'init()' method in the AjaxApplication.java file. The change enables the Ajax debugging mode in the application settings. This is part of the initialization of the Wicket application settings, which also includes exception handling and response filtering."
https://github.com/apache/wicket/commit/cf357dc5be777bfebdc9d7a9a48ab6c7dca900ec,cf357dc5be777bfebdc9d7a9a48ab6c7dca900ec,apache/wicket,,removed stale javadoc,Refactor: Simplify comments in formComponent method The comments in the formComponent method of the Form class have been simplified for better readability. The functionality of the method and the class remains the same.
https://github.com/apache/wicket/commit/413a7b5d98139b0b85fd76a237971b8f43eb1107,413a7b5d98139b0b85fd76a237971b8f43eb1107,apache/wicket,,removed Session.setApplication + fixed some warnings,Style: Add comments to getBeanDefinitionNames method in ApplicationContextMock class Added comments to the getBeanDefinitionNames method in the ApplicationContextMock class to provide more information about the method parameters and return value. The ApplicationContextMock class is a mock implementation of the ApplicationContext interface for unit testing purposes.
https://github.com/apache/wicket/commit/315614b2f80be8f621c92ed769c529215d6b53bf,315614b2f80be8f621c92ed769c529215d6b53bf,apache/wicket,,"make it consistent. nested models are results of wrapping, this is a result of composition",Refactor: Simplify AbstractPropertyModel class Removed unnecessary conditional check in the getNestedModel method of the AbstractPropertyModel class. The change does not affect the overall functionality of the class.
https://github.com/apache/wicket/commit/e5524f77003c96dcd492cb0f987085edff9daebe,e5524f77003c96dcd492cb0f987085edff9daebe,apache/wicket,,"Added default value ("""") for filterPath in case it's not specified in web.xml","Fix: Add null check for filterPath in WicketFilter init method This commit adds a null check for `filterPath` in the `init` method of the `WicketFilter.java` file. If `filterPath` is null, it is set to an empty string. This change is part of the initialization process of the filter configuration, which includes creating a web application instance, setting the filter for the web application, and storing the application object in the servlet context."
https://github.com/apache/wicket/commit/36945b352820de990e92d615e0452d1f4b2d005e,36945b352820de990e92d615e0452d1f4b2d005e,apache/wicket,,Fixed compilation issue for delayed session creation,feat: Update getSessionFactory method in QuickStartApplication This commit updates the `getSessionFactory` method in the `QuickStartApplication.java` file. The method now creates `QuickStartSession` instances for each new request. This change enhances the functionality of the application by allowing it to handle multiple requests more efficiently.
https://github.com/apache/wicket/commit/0c90bdc70bcbc485d045ac6944f2146b93649730,0c90bdc70bcbc485d045ac6944f2146b93649730,apache/wicket,,only notify behaviors when they are accepted,"Feat: Add condition check in notifyBehaviorsComponentRendered() This commit introduces a condition check in the method notifyBehaviorsComponentRendered() in the Component.java file. The condition checks if a behavior is accepted before it is notified that the component has been rendered. This change ensures that only the accepted behaviors are notified, enhancing the efficiency of the method."
https://github.com/apache/wicket/commit/a5888c2d7c2bc24b06bddacf857bac4ddae7fffa,a5888c2d7c2bc24b06bddacf857bac4ddae7fffa,apache/wicket,,formatted and reordered,"Refactor: Improve code readability in Objects.java In this commit, we have made several changes to improve the readability and maintainability of the code in the `Objects.java` file. We have moved the declaration of `primitiveDefaults` to a more appropriate location in the code. We have also added extra comments to the `cloneObject` method to provide more information about its functionality. Lastly, we have changed the formatting of the `sizeof` method to make it more readable."
https://github.com/apache/wicket/commit/06244350ea5e91ff55ec170578a7809e544f9987,06244350ea5e91ff55ec170578a7809e544f9987,apache/wicket,,hmm normally you don't have the build path that you have in eclipse. (how can we avoid this?),"Refactor: Update WordGeneratorTest to extend TestCase In this commit, the WordGeneratorTest class has been refactored to extend TestCase instead of WicketTestCase. A new instance variable 'tester' of type WicketTester has been added. Two new methods 'setUp' and 'tearDown' have been added. The 'setUp' method sets up the testing environment by initializing the WicketTester object before each test case. The 'tearDown' method destroys the tester instance after the test is completed."
https://github.com/apache/wicket/commit/526bb16ab2f8b770a052fc93069b8b38a1d6c1f5,526bb16ab2f8b770a052fc93069b8b38a1d6c1f5,apache/wicket,,"who thought it was a good idea to do ""wicket""->""org.apache.wicket"" ????",Style: Update comment in nextTag() method The comment in the `nextTag()` method of `WicketTagIdentifier.java` has been updated for clarity. The method retrieves the next XML tag from the markup and converts it into a WicketTag if it belongs to the Wicket namespace. The updated comment better reflects this functionality.
https://github.com/apache/wicket/commit/6af365b9b8a426020c412dc7727a17a87bad8ba9,6af365b9b8a426020c412dc7727a17a87bad8ba9,apache/wicket,,removed noop TODO,"Fix: Remove TODO comment in SelectPage class The TODO comment was removed from the SelectPage class in the Apache Wicket framework. This class provides examples of using the Select form component. The removal of the comment is a cleanup of the code, improving its readability."
https://github.com/apache/wicket/commit/7799aa5470f4f89550782a426a068ef555c0f242,7799aa5470f4f89550782a426a068ef555c0f242,apache/wicket,,enabled the failing test again,Feat: Adjust comment in SimplePageTest.java This commit adjusts the placement of a comment in the SimplePageTest.java file. The change is minor and does not affect the functionality of the code.
https://github.com/apache/wicket/commit/81585ff7b7def59aab719a9f6f386ff5d072e5f5,81585ff7b7def59aab719a9f6f386ff5d072e5f5,apache/wicket,,doc & style tweaks,"Refactor: Enhance RequestUtils class functionality The RequestUtils class in the Wicket Http package has been refactored. The class has been made final, and the method decodeParameters has been updated to decode query strings into key/value pairs and add them to a provided value map. A new private constructor has also been added. This commit does not have any associated issues or pull requests."
https://github.com/apache/wicket/commit/976399fdfae80a7bf3c2de40bca002c2472d30cb,976399fdfae80a7bf3c2de40bca002c2472d30cb,apache/wicket,,rollback call wrapModel before calling the instantiation listener (so wrap is called after the listener again now).,"Refactor: Move model wrapping after component instantiation notification In the Component class, the line 'this.model = wrap(model);' has been moved after the line 'getApplication().notifyComponentInstantiationListeners(this);'. This change does not affect the functionality of the Component class."
https://github.com/apache/wicket/commit/0c7ad3bd3fc4bcab38b4ad47e196b5ac1dd91cad,0c7ad3bd3fc4bcab38b4ad47e196b5ac1dd91cad,apache/wicket,,tweak to check for conversion errors,"Fix: Add validity check in validate() method This commit modifies the validate() method in FormComponent.java to include an additional check for validity before proceeding with the conversion of the input. This change ensures that only valid and required inputs are converted, improving the robustness of the input validation process."
https://github.com/apache/wicket/commit/8d8d7b3f5f0285c0481da3c49638a69c988d8e73,8d8d7b3f5f0285c0481da3c49638a69c988d8e73,apache/wicket,Y,override getInput to return a value that can be used for error reporting,"feat: Add getInput method for error reporting This commit adds a new method, getInput(), to the DateTimeField.java file. This method returns a string representation of the input from the date, hours, and minutes fields, primarily for error reporting purposes. The returned string is in the format of ""date, hours:minutes""."
https://github.com/apache/wicket/commit/8ed9abfbd7a4b215bcfa4d2ba863e0f4150f63cc,8ed9abfbd7a4b215bcfa4d2ba863e0f4150f63cc,apache/wicket,,allow to manually update tree rows on ajax request,"Feat: Add markNodeDirty method in AbstractTree class This commit adds a new method `markNodeDirty(TreeNode node)` in the `AbstractTree.java` file. This method marks a node as dirty, indicating that it needs to be re-rendered or recalculated."
https://github.com/apache/wicket/commit/3fc1edadca900947119d2aa3ce1375d051a946c2,3fc1edadca900947119d2aa3ce1375d051a946c2,apache/wicket,,detach the request cycle otherwise session thread locals are not cleaned and are breaking other tests,"Fix: Ensure correct serialization and deserialization of page references In the testPageReference() method of WicketOutputStreamTest.java, a line of code was added to ensure that the deserialized object is the same as the original one. This fix ensures the correct serialization and deserialization of page references."
https://github.com/apache/wicket/commit/cc5892f29261c6e58926aa4eea84b444e357c965,cc5892f29261c6e58926aa4eea84b444e357c965,apache/wicket,,try catch around close If it throws an exception then the finally block is not completely executed,"Fix: Handle exceptions when closing response In the 'doGet' method of the 'WicketFilter.java' file, a try-catch block has been added to handle exceptions when closing the response. This change ensures that any exceptions that occur during the closing of the response are properly caught and logged, preventing potential crashes or unexpected behavior."
https://github.com/apache/wicket/commit/31239099657a751fc4cd6e51cdf65a41164eca66,31239099657a751fc4cd6e51cdf65a41164eca66,apache/wicket,Y,fix typo in error message,"Fix: Correct typo in error messages This commit corrects a typo in the error messages in the methods convertValue in both CheckGroup.java and RadioGroup.java. The typo was in the word ""componment"", which has been corrected to ""component"". The error messages are shown when the CheckGroup or RadioGroup component cannot resolve the selected Check or Radio component due to an illegal value."
https://github.com/apache/wicket/commit/cc195638e57df89bcdb8f72b344107c673143d96,cc195638e57df89bcdb8f72b344107c673143d96,apache/wicket,,Fix exception message. The name of the method is onEndRequest(),"Fix: Correct log message in onDetach method of RequestCycle class The log message in the onDetach method of the RequestCycle class has been corrected. The old message was ""Exception occurred during onAfterRequest"", and the new message is ""Exception occurred during onEndRequest"". This change ensures that the log message accurately reflects the operation of the method."
https://github.com/apache/wicket/commit/638b55e428226b0bd39f9307320f46cb2b36e91a,638b55e428226b0bd39f9307320f46cb2b36e91a,apache/wicket,,"Fixes NPE when sessions are invalidated *outside* a request, e.g. due to session timeout","Refactor: Improve session destruction handling in RequestLogger This commit refactors the `sessionDestroyed` method in `RequestLogger.java` to handle the event of a session being destroyed more robustly. Previously, the method directly removed the session with the given session id from the live sessions and set the removed session data as metadata in the current request cycle. This commit adds a null check for `RequestCycle` before setting the metadata, preventing potential null pointer exceptions."
https://github.com/apache/wicket/commit/4e53b486fa162580dfc24deb1f4c1f47f5c7d2e1,4e53b486fa162580dfc24deb1f4c1f47f5c7d2e1,apache/wicket,,Reverse the check for rendered page's class. This way a sub-type can be checked against super-type.,"Refactor: Improve null check and class comparison in BaseWicketTester This commit refactors the `isRenderedPage` method in the `BaseWicketTester` class. A null check was added for `expectedRenderedPageClass` to prevent potential null pointer exceptions. Additionally, the condition for checking if the page class is assignable from `expectedRenderedPageClass` was modified to improve readability and maintainability. These changes do not alter the functionality of the method, which continues to check if the last rendered page is of the expected type."
https://github.com/apache/wicket/commit/9fb30084cbc737ec035ed0e76a425612db462b47,9fb30084cbc737ec035ed0e76a425612db462b47,apache/wicket,,Fix broken javadoc links,Style: Update comments in BookmarkableMapper.java Updated the comments in the `BookmarkableMapper.java` file to use a shorter form of the class name. This change improves the readability of the code and makes it easier to understand.
https://github.com/apache/wicket/commit/152e8b1af359284ec680e3799f019cc20411cc15,152e8b1af359284ec680e3799f019cc20411cc15,apache/wicket,Y,Make two new implementations of Comparator serializable. Just in case they are used by someone in a collection which is supposed to be serialized.,"Refactor: Make classes implement Serializable interface In this commit, the `PriorityFirstComparator` and `UrlExternalFormComparator` classes were made to implement the `Serializable` interface. In addition, the `HeaderItemType` enum in `PriorityFirstComparator` was made static and the `renderPageFirst` variable was made final. This change allows `PriorityFirstComparator` to prioritize `PriorityHeaderItems` and optionally render page headers first. The functionality of `UrlExternalFormComparator` remains the same."
