commit,project,Multi-files?,patch,HM,Rationality (0-4),Comprehensiveness (0-4),Conciseness (0-4),Expressiveness (0-4),FIRA,Rationality (0-4).1,Comprehensiveness (0-4).1,Conciseness (0-4).1,Expressiveness (0-4).1,OMG,Rationality (0-4).2,Comprehensiveness (0-4).2,Conciseness (0-4).2,Expressiveness (0-4).2,MAD,AMG,AMG_OMG_BLEU,AMG_OMG_ROUGEL,AMG_OMG_METEOR,AMG_OMG_BLEURT,MAD_OMG_BLEU,MAD_OMG_ROUGEL,MAD_OMG_METEOR,MAD_OMG_BLEURT
275ea1c12b31dcc9e7a9c52a6ab55cf85ff48a27,apache/tomcat,,"File: java/org/apache/coyote/http11/InternalNioInputBuffer.java
Status: modified
```diff
@@ -39,6 +39,11 @@
  */
 public class InternalNioInputBuffer extends AbstractInputBuffer {
 
+    /**
+     * Logger.
+     */
+    private static org.apache.juli.logging.Log log
+        = org.apache.juli.logging.LogFactory.getLog(InternalNioInputBuffer.class);
 
     // -------------------------------------------------------------- Constants
 
@@ -228,6 +233,11 @@ public boolean parseRequestLine(boolean useAvailableDataOnly)
                 if ( readSocket(true, false)==0 ) return false;
             }
             parsingRequestLinePhase = 2;
+            if (log.isDebugEnabled()) {
+                log.debug(""Received [""
+                        + new String(buf, pos, lastValid - pos, ""ISO-8859-1"")
+                        + ""]"");
+            }
         }
         if ( parsingRequestLinePhase == 2 ) {
             //
```",Implement debug logging in InternalNioInputBuffer. Log what we got with the first read.,4,4,4,4,add a Log to InternalNioInputBuffer,4,4,4,4,"Feat: Add logging capability to InternalNioInputBuffer class In the `parseRequestLine` method, a debug log statement has been added to log the received request. This will help in debugging and understanding the flow of requests in the system.",4,4,4,4,"feat: Add debug logging for received HTTP request lines
Log received HTTP request lines at debug level to provide more visibility into the parsing process in InternalNioInputBuffer.","feat: Add logging for received HTTP request lines
This commit adds a debug log statement to the parseRequestLine method to log the received HTTP request lines. This change enhances the logging capabilities of the InternalNioInputBuffer class, providing more visibility into the HTTP request parsing process.",19.98,39.51,56.34,0.0,5.36,22.22,20.87,0.0
ae008e80741e10bc005af7ab161bce792538a1f5,apache/tomcat,,"File: java/org/apache/coyote/http11/AbstractHttp11Processor.java
Status: modified
```diff
@@ -1028,7 +1028,7 @@ public SocketState process(SocketWrapper<S> socketWrapper)
 
         if (error || endpoint.isPaused()) {
             return SocketState.CLOSED;
-        } else if (comet || isAsync()) {
+        } else if (isAsync() || comet) {
             return SocketState.LONG;
         } else {
             if (sendfileInProgress) {
```",async more likely than comet,4,3,4,4,fix the build,0,0,4,4,Refactor: Change condition order in process method The order of the conditions in the if statement in the process method of the AbstractHttp11Processor class has been changed. This is a refactor and does not affect the functionality of the method. The method still processes a socket connection and handles the request/response lifecycle.,4,4,3,4,"refactor: Rearrange conditions in process method
Improved code readability and maintainability by swapping conditions in the process method of AbstractHttp11Processor.","refactor: Reorder conditions in process method
Rearranged the conditions in the process method of AbstractHttp11Processor to improve code readability and maintainability. This change does not affect the observable behavior of the method.",19.16,45.78,27.95,0.0,5.43,28.17,12.62,0.0
add52847f681e23f4cc6489946828f6af7304f8d,apache/tomcat,,"File: java/org/apache/catalina/tribes/membership/McastService.java
Status: modified
```diff
@@ -282,7 +282,7 @@ public void setLocalLoopbackDisabled(boolean localLoopbackDisabled) {
         properties.setProperty(""localLoopbackDisabled"",String.valueOf(localLoopbackDisabled));
     }
     
-    public boolean getLocalLoopbackDisabled(boolean localLoopbackDisabled) {
+    public boolean getLocalLoopbackDisabled() {
         String p = properties.getProperty(""localLoopbackDisabled"");
         if(p != null){
             return Boolean.valueOf(p).booleanValue();
```",Removed parameter from get(),0,3,4,4,remove unused parameter,4,4,4,4,"Refactor: Remove parameter from getLocalLoopbackDisabled method The getLocalLoopbackDisabled method in McastService.java no longer takes a parameter. The method now checks if the local loopback is disabled by retrieving the property value from the properties file. If the property is not set, it defaults to false. This change is a refactor, which means the code has been restructured without changing its external behavior.",4,4,4,4,"feat: Introduce local loopback disabled property getter
This change adds a method to retrieve the local loopback disabled property setting, making it accessible for further configuration and handling.","refactor: Remove unnecessary parameter from getLocalLoopbackDisabled method
The getLocalLoopbackDisabled method has been refactored to remove the unnecessary boolean parameter. This change simplifies the method's signature and makes it easier to use. The method's functionality remains unchanged, and it still returns whether local loopback is disabled based on the configuration property.",10.99,28.57,31.1,0.0,2.59,17.78,14.31,0.0
f4878ef9e4360cc3e1f0b94cc2e6d110b8defb78,apache/tomcat,,"File: java/org/apache/catalina/core/ContainerBase.java
Status: modified
```diff
@@ -1190,7 +1190,10 @@ protected void destroyInternal() throws LifecycleException {
             parent.removeChild(this);
         }
 
-        startStopExecutor.shutdownNow();
+        // If init fails, this may be null
+        if (startStopExecutor != null) {
+            startStopExecutor.shutdownNow();
+        }
 
         super.destroyInternal();
     }
```",Fix potential NPE,4,4,4,4,fix npe in ContainerBase,4,4,4,4,"Fix: Add null check before shutting down startStopExecutor In the `destroyInternal` method of the `ContainerBase` class, a null check is added before shutting down the `startStopExecutor`. This is to prevent a potential null pointer exception if the `startStopExecutor` is not initialized.",4,4,4,4,"fix: Check startStopExecutor for null in destroyInternal
Prevent NullPointerException by adding a null check for startStopExecutor in the destroyInternal method.","fix: Handle null startStopExecutor in destroyInternal
Prevent a potential NullPointerException in the destroyInternal method by checking if startStopExecutor is null before calling shutdownNow. This ensures that the container and its associated components are properly cleaned up during shutdown or undeployment.",12.93,27.5,34.77,0.0,10.07,30.0,20.63,0.0
136ad629273cb90b8d48ed6ab2115f95ace1f11b,apache/tomcat,,"File: java/org/apache/catalina/core/StandardHostValve.java
Status: modified
```diff
@@ -60,6 +60,12 @@ final class StandardHostValve extends ValveBase {
 
     private static final Log log = LogFactory.getLog(StandardHostValve.class);
 
+    // Saves a call to getClassLoader() on very request. Under high load these
+    // calls took just long enough to appear as a hot spot (although a very
+    // minor one) in a profiler.
+    private static final ClassLoader MY_CLASSLOADER =
+            StandardHostValve.class.getClassLoader();
+
     protected static final boolean STRICT_SERVLET_COMPLIANCE;
 
     protected static final boolean ACCESS_SESSION;
@@ -184,12 +190,10 @@ public final void invoke(Request request, Response response)
 
         // Restore the context classloader
         if (Globals.IS_SECURITY_ENABLED) {
-            PrivilegedAction<Void> pa = new PrivilegedSetTccl(
-                    StandardHostValve.class.getClassLoader());
+            PrivilegedAction<Void> pa = new PrivilegedSetTccl(MY_CLASSLOADER);
             AccessController.doPrivileged(pa);
         } else {
-            Thread.currentThread().setContextClassLoader
-                    (StandardHostValve.class.getClassLoader());
+            Thread.currentThread().setContextClassLoader(MY_CLASSLOADER);
         }
     }
 
```",Minor performance tweak,4,3,4,4,add STRICT_SERVLET_COMPLIANCE to StandardHostValve,0,2,4,4,"Refactor: Optimize getClassLoader() calls in StandardHostValve This commit optimizes the number of getClassLoader() calls in the invoke method of the StandardHostValve class. A new static final variable MY_CLASSLOADER is added to replace the previous getClassLoader() calls, which reduces the number of these calls under high load. This change does not alter the functionality of the invoke method.",4,4,4,4,"refactor: Cache class loader in StandardHostValve
Save a call to getClassLoader() on every request by caching the class loader in a static field. This optimization was identified as a minor hot spot in a profiler under high load.","refactor: Optimize context class loader access
This commit optimizes the access to the context class loader in the StandardHostValve class by caching it in a static final variable, reducing the number of calls to getClassLoader() and improving performance under high load.",12.5,40.82,36.02,0.0,6.74,21.05,21.16,0.0
1824845878e59054c95339c2f8fe92e57c796729,apache/tomcat,,"File: java/org/apache/tomcat/jni/SSL.java
Status: modified
```diff
@@ -347,7 +347,7 @@ public static native long newBIO(long pool, BIOCallback callback)
      * {@link #SSL_OP_ALLOW_UNSAFE_LEGACY_RENEGOTIATION} and tcnative
      * supports that flag.</i>
      *
-     * @param Bitwise-OR of all SSL_OP_* to test.
+     * @param op Bitwise-OR of all SSL_OP_* to test.
      *
      * @return true if all SSL_OP_* are supported by OpenSSL library.
      */
```",Fix broken Javadoc,4,3,4,3,fix typo in SSL javadoc,0,1,4,4,"Style: Add parameter name in method comment In the SSL class, which is responsible for managing SSL/TLS security protocols and certificate handling, a parameter name 'op' was added in the comment of a method. This change does not affect the functionality of the class.",4,4,3,4,"style: Rename parameter to op in SSL.java
Improved parameter naming in method comment for better readability.","style: Rename parameter in SSL.java
Renamed the parameter in the method comment from 'Bitwise-OR of all SSL_OP_* to test' to 'op' to improve code readability and clarity.",5.4,25.0,14.74,0.0,3.59,23.33,15.97,0.0
0dd98c1a6b04a3bfcb63b373ba905605f6aee83e,apache/tomcat,,"File: java/org/apache/tomcat/util/buf/B2CConverter.java
Status: modified
```diff
@@ -138,23 +138,6 @@ public void recycle() {
         leftovers.position(0);
     }
 
-    public boolean isUndeflow() {
-        return (leftovers.position() > 0);
-    }
-
-    /**
-     * Convert the given bytes to characters.
-     *
-     * @param bc byte input
-     * @param cc char output
-     *
-     * @deprecated  Use {@link #convert(ByteChunk, CharChunk, boolean)}
-     */
-    @Deprecated
-    public void convert(ByteChunk bc, CharChunk cc) throws IOException {
-        convert(bc, cc, false);
-    }
-
     /**
      * Convert the given bytes to characters.
      *
```",Remove one deprecated and one unused method,4,4,4,4,remove deprecated code,4,4,4,4,"Refactor: Remove deprecated methods in B2CConverter class The deprecated methods 'isUndeflow' and 'convert(ByteChunk bc, CharChunk cc)' were removed from the B2CConverter class. This class is responsible for converting byte data to character data. The removal of these methods does not affect the overall functionality of the class.",4,4,3,4,"refactor: Remove deprecated and unused methods from B2CConverter
Removed the deprecated convert(ByteChunk, CharChunk) method and the unused isUndeflow method to simplify the code and remove unnecessary functionality.","refactor: Remove deprecated method and unused isUndeflow method
This commit removes the deprecated convert method and the unused isUndeflow method from the B2CConverter class, simplifying its interface and removing unnecessary code.",9.41,25.97,27.71,0.0,5.5,32.88,19.92,0.0
d5205523b8592dce9a54181546e100b804c65e26,apache/tomcat,,"File: java/org/apache/catalina/authenticator/BasicAuthenticator.java
Status: modified
```diff
@@ -113,7 +113,7 @@ either the original SSO logon was of DIGEST or SSL (which
 
                 // Use the StringCache as these will be the same between
                 // requests
-                String encoded = authorizationBC.toString();
+                String encoded = authorizationBC.toStringInternal();
                 byte[] decoded = DatatypeConverter.parseBase64Binary(encoded);
 
                 // Get username and password
```",Keep auth headers out of the StringCache,0,0,4,3,remove unused code,0,0,4,4,"Refactor: Change method call in BasicAuthenticator.java In the `authenticate(Request request, HttpServletResponse response)` method, the `toString()` method call has been replaced with `toStringInternal()`. This change does not affect the functionality of the method, which is to authenticate a user based on the request and response. The change is in the implementation details.",4,4,2,4,"refactor: Replace toString with toStringInternal in authenticate method
Improved encoding in BasicAuthenticator by using the internal toString method.","refactor: Update BasicAuthenticator to use toStringInternal
Refactored the authenticate method in BasicAuthenticator to use authorizationBC.toStringInternal() instead of toString() to improve the internal implementation of HTTP Basic Authentication.",3.24,22.78,11.7,0.0,1.83,20.29,14.64,0.0
6f31a1e42aa6ee3574874d4a32327c6572397068,apache/tomcat,,"File: java/org/apache/catalina/ha/deploy/FarmWarDeployer.java
Status: modified
```diff
@@ -67,7 +67,7 @@ public class FarmWarDeployer extends ClusterListener
         StringManager.getManager(Constants.Package);
 
     /*--Instance Variables--------------------------------------*/
-    protected boolean started = false; //default 5 seconds
+    protected boolean started = false;
 
     protected final HashMap<String, FileMessageFactory> fileFactories =
         new HashMap<>();
```",remove invalid comment.,4,4,4,4,remove unused field,0,0,4,4,style: Remove comment in FarmWarDeployer.java A comment was removed from the 'started' variable declaration in the FarmWarDeployer.java file. This change does not affect the functionality of the code.,4,3,4,4,"refactor: Simplify started variable initialization
Removed unnecessary default value of 5 seconds from the started variable in FarmWarDeployer.java.","refactor: Remove default value from started variable
The default value of 5 seconds was removed from the started variable in FarmWarDeployer class. This change does not affect the functionality of the class, which still deploys web applications to a cluster of servers.",35.26,50.7,59.9,0.0,14.87,29.17,18.47,0.0
f136cb430084778482bb7e34577373e41d2030aa,apache/tomcat,,"File: test/javax/el/TesterClass.java
Status: modified
```diff
@@ -20,12 +20,15 @@ public class TesterClass {
 
     public static String publicStaticString = ""publicStaticString"";
     public String publicString = ""publicString"";
+    @SuppressWarnings(""unused"") // Used in TestStaticFieldELREsolver
     private static String privateStaticString = ""privateStaticString"";
+    @SuppressWarnings(""unused"") // Used in TestStaticFieldELREsolver
     private String privateString = ""privateString"";
 
     public TesterClass() {
     }
 
+    @SuppressWarnings(""unused"") // Used in TestStaticFieldELREsolver
     private TesterClass(String privateString) {
         this.privateString = privateString;
     }
```",Silence some Eclipse warnings,4,4,4,4,add TesterClass privateStaticString,0,0,4,2,"feat: Add SuppressWarnings annotations to TesterClass This commit adds SuppressWarnings annotations to some fields and a constructor in the TesterClass.java file. The annotations are added to the private static string and private string fields, as well as to a private constructor. These changes are made to suppress warnings about these fields and constructor being unused, as they are actually used in TestStaticFieldELResolver.",4,4,4,4,"feat: Add private string fields and constructor to TesterClass for testing
Introduced private static and instance string fields, as well as a private constructor, to facilitate testing and demonstration purposes in TesterClass.","feat: Add private fields and constructor to TesterClass
This commit enhances the TesterClass by introducing private static and instance string fields, as well as a private constructor, to provide additional testing and demonstration capabilities. These changes support the class's purpose of demonstrating access modifiers and static/non-static variable usage in a Java class.",14.41,38.6,25.78,0.0,9.95,42.55,23.92,0.0
45f1fb3021b0ad2df4c800afa2e31ca171d63256,apache/tomcat,,"File: java/org/apache/catalina/startup/HostConfig.java
Status: modified
```diff
@@ -81,12 +81,6 @@ public class HostConfig
     // ----------------------------------------------------- Instance Variables
 
 
-    /**
-     * The Java class name of the Context configuration class we should use.
-     */
-    protected String configClass = ""org.apache.catalina.startup.ContextConfig"";
-
-
     /**
      * The Java class name of the Context implementation we should use.
      */
@@ -162,28 +156,6 @@ public class HostConfig
     // ------------------------------------------------------------- Properties
 
 
-    /**
-     * Return the Context configuration class name.
-     */
-    public String getConfigClass() {
-
-        return (this.configClass);
-
-    }
-
-
-    /**
-     * Set the Context configuration class name.
-     *
-     * @param configClass The new Context configuration class name.
-     */
-    public void setConfigClass(String configClass) {
-
-        this.configClass = configClass;
-
-    }
-
-
     /**
      * Return the Context implementation class name.
      */
```",Remove unused class. The name of Context configuration class is acquired from the Host.,4,4,4,4,remove unused code,4,4,4,4,"Refactor: Remove unused `configClass` variable in `HostConfig` The `configClass` variable and its getter and setter methods were removed from the `HostConfig` class. This class configures properties of a host and its associated contexts, and manages their lifecycle events. The removal of the `configClass` variable and its methods does not affect the functionality of the `HostConfig` class.",4,4,4,4,"refactor: Remove unused configClass field and accessor methods
The configClass field and its getter/setter methods in HostConfig class were not being used, so they have been removed to simplify the code.","refactor: Remove unused configClass variable and related methods
The configClass variable and its getter/setter methods were removed from the HostConfig class as they were not being used. This change simplifies the class structure and reduces unnecessary code.",21.49,41.3,33.66,0.0,6.97,27.91,24.49,0.0
e023baf3790eeac22ad53867e5d95e038342c9f4,apache/tomcat,,"File: java/org/apache/tomcat/util/net/SocketWrapper.java
Status: modified
```diff
@@ -31,10 +31,10 @@ public class SocketWrapper<E> {
     private long timeout = -1;
     private boolean error = false;
     private volatile int keepAliveLeft = 100;
-    private boolean comet = false;
-    private boolean async = false;
+    private volatile boolean comet = false;
+    private volatile boolean async = false;
     private boolean keptAlive = false;
-    private boolean upgraded = false;
+    private volatile boolean upgraded = false;
     private boolean secure = false;
     /*
      * Following cached for speed / reduced GC
```",Observed a hard to reproduce test failure with the non-blocking IO tests. Can't reproduce it yet. Working assumption is that Poller and application thread have a different view of the async field on the SocketWrapper so make all the flags the Poller uses volatile.,4,4,4,4,fix quality flaw,0,0,4,4,"Refactor: Enhance thread safety in SocketWrapper class In the SocketWrapper class, three boolean variables (`comet`, `async`, and `upgraded`) have been changed from non-volatile to volatile. This change is aimed at enhancing the thread safety of the class, which is responsible for managing socket access, state, and properties.",4,4,4,4,"refactor: Declare boolean fields as volatile in SocketWrapper
Ensure thread safety by making comet, async, and upgraded fields volatile.","refactor: Make fields volatile in SocketWrapper
This commit makes the comet, async, and upgraded fields in the SocketWrapper class volatile to ensure thread safety. This change does not affect the observable behavior of the class, but improves its internal structure.",17.73,32.56,42.34,0.0,5.09,24.62,18.54,0.0
e0c00a8a55555ea1902b725ff37bcbfd0608b964,apache/tomcat,,"File: test/org/apache/catalina/valves/TesterAccessLogValve.java
Status: modified
```diff
@@ -84,7 +84,7 @@ public void validateAccessLog(int count, int status, long minTime,
             assertEquals(status, entry.getStatus());
             assertTrue(entry.toString() + "" duration is not >= "" + (minTime - ERROR_MARGIN),
                     entry.getTime() >= minTime - ERROR_MARGIN);
-            assertTrue(entry.toString() + "" duration is not < "" + (maxTime - ERROR_MARGIN),
+            assertTrue(entry.toString() + "" duration is not < "" + (maxTime + ERROR_MARGIN),
                     entry.getTime() < maxTime + ERROR_MARGIN);
         }
     }
```",Correct typo in message printed by validateAccessLog() when a testcase runs too long.,4,4,4,4,fix log message,4,4,4,4,"Fix: Adjust duration check in validateAccessLog method In the validateAccessLog method of the TesterAccessLogValve class, the condition for the duration to be less than maxTime has been adjusted. Previously, the ERROR_MARGIN was subtracted from maxTime, but now it is added. This change does not affect the overall functionality of the method, which continues to validate the access log entries by checking the count, status, and duration of each entry.",4,4,4,4,"fix: Validate duration correctly in TesterAccessLogValve
Use maxTime + ERROR_MARGIN instead of maxTime - ERROR_MARGIN in validateAccessLog method.","fix: Correct duration validation in TesterAccessLogValve
Fixed a bug in the validateAccessLog method where the duration validation was incorrect. The maximum time check was previously using maxTime - ERROR_MARGIN, which has been corrected to maxTime + ERROR_MARGIN. This ensures that the access log entries are properly validated.",11.41,32.76,34.48,0.0,1.34,18.39,9.04,0.0
7605a452f697d0c1fed16e8f5c475015c74d5601,apache/tomcat,,"File: java/org/apache/coyote/Response.java
Status: modified
```diff
@@ -481,10 +481,6 @@ public String getContentType() {
         return ret;
     }
 
-    public void setContentLength(int contentLength) {
-        this.contentLength = contentLength;
-    }
-
     public void setContentLength(long contentLength) {
         this.contentLength = contentLength;
     }
```",Remove unnecessary method,4,4,4,4,remove unused method,4,4,4,4,"Refactor: Remove redundant setContentLength method in Response class The setContentLength(int contentLength) method was removed from the Response class. This change is a refactor and does not affect the overall functionality of the class, which handles HTTP responses, including status, headers, content, and error handling.",4,4,3,4,"refactor: Remove redundant setContentLength(int) method
The setContentLength(long) method is sufficient, making the int variant unnecessary.","refactor: Remove setContentLength(int) method
The setContentLength(int) method has been removed from the Response class, as it is redundant with the setContentLength(long) method. This change simplifies the class's API and reduces code duplication.",14.53,34.67,36.59,0.0,2.37,24.14,12.4,0.0
e6859225d43d86d7d7dba609b8401157f4bc6f15,apache/tomcat,Y,"File: java/org/apache/coyote/ajp/AjpAprProtocol.java
Status: modified
```diff
@@ -62,7 +62,7 @@ public AjpAprProtocol() {
         setSoTimeout(Constants.DEFAULT_CONNECTION_TIMEOUT);
         setTcpNoDelay(Constants.DEFAULT_TCP_NO_DELAY);
         // AJP does not use Send File
-        ((AprEndpoint) endpoint).setUseSendfile(false);
+        endpoint.setUseSendfile(false);
     }
 
 
```


File: java/org/apache/coyote/ajp/AjpNio2Protocol.java
Status: modified
```diff
@@ -59,7 +59,7 @@ public AjpNio2Protocol() {
         setSoTimeout(Constants.DEFAULT_CONNECTION_TIMEOUT);
         setTcpNoDelay(Constants.DEFAULT_TCP_NO_DELAY);
         // AJP does not use Send File
-        ((Nio2Endpoint) endpoint).setUseSendfile(false);
+        endpoint.setUseSendfile(false);
     }
 
 
```


File: java/org/apache/coyote/ajp/AjpNioProtocol.java
Status: modified
```diff
@@ -61,7 +61,7 @@ public AjpNioProtocol() {
         setSoTimeout(Constants.DEFAULT_CONNECTION_TIMEOUT);
         setTcpNoDelay(Constants.DEFAULT_TCP_NO_DELAY);
         // AJP does not use Send File
-        ((NioEndpoint) endpoint).setUseSendfile(false);
+        endpoint.setUseSendfile(false);
     }
 
 
```",Remove unnecessary cast,4,4,4,4,remove unnecessary code,4,4,4,4,"Refactor: Simplify setUseSendfile method call in AJP protocol handlers This commit simplifies the method call to setUseSendfile in the AJP protocol handlers AjpAprProtocol, AjpNio2Protocol, and AjpNioProtocol by removing the explicit type casting. This is a refactoring change that improves the structure of the code without altering its functionality.",3,4,4,4,"refactor: Remove unnecessary type casting in AJP protocol endpoint setup
Simplify setUseSendfile method calls by removing endpoint type casting in AjpAprProtocol, AjpNio2Protocol, and AjpNioProtocol classes.","refactor: Simplify setUseSendfile method calls
Remove unnecessary casts to endpoint types when calling setUseSendfile method in AjpAprProtocol, AjpNio2Protocol, and AjpNioProtocol classes. This change improves code readability and maintainability.",11.76,40.0,34.15,0.0,8.89,27.78,32.15,0.0
5408cdef7bf9e22d47e2305cde278151b32813f3,apache/tomcat,,"File: java/org/apache/jasper/compiler/Generator.java
Status: modified
```diff
@@ -586,7 +586,7 @@ private void genPreambleStaticInitializers() {
                 out.println(""\"");"");
             }
         }
-        if (packages.size() == 0) {
+        if (classes.size() == 0) {
             out.printin(""_jspx_imports_classes = null;"");
             out.println();
         } else {
```","When generating a list of package and class imports, the processing of classes was omitted.",4,4,4,4,fix Generator 😅,2,2,4,3,"Fix: Update condition in genPreambleStaticInitializers method The condition in the genPreambleStaticInitializers method of the Generator class has been updated. Previously, the condition checked if the size of the 'packages' set was zero. Now, it checks if the size of the 'classes' set is zero. This change ensures that the '_jspx_imports_classes' variable is correctly initialized. The Generator class is responsible for generating Java source code from Nodes for servlets and tag handlers. This change is crucial for the correct generation of the preamble of the static initializers for the JSP factory, dependencies, and imports.",4,4,4,4,"fix: Use classes instead of packages in genPreambleStaticInitializers
Changed the condition to check if classes size is 0 instead of packages size, to correctly generate static initializers for the JSP page.","refactor: Update genPreambleStaticInitializers to use classes instead of packages
This commit refactors the genPreambleStaticInitializers method to use classes instead of packages, aligning with the updated requirements for JSP page compilation. The change ensures that the static initializer code is generated correctly, including the JspFactory, dependants, and imports.",4.81,25.53,25.35,0.0,1.94,24.0,18.97,0.0
b8f901a11afe72d1e6b4f3fc8a33b97c92a41690,apache/tomcat,,"File: java/org/apache/tomcat/util/net/SocketWrapperBase.java
Status: modified
```diff
@@ -472,7 +472,10 @@ protected void writeNonBlocking(byte[] buf, int off, int len) throws IOException
                     socketBufferHandler.configureWriteBufferForWrite();
                     thisTime = transfer(buf, off, len, socketBufferHandler.getWriteBuffer());
                 } else {
-                    thisTime = 0;
+                    // Didn't write any data in the last non-blocking write.
+                    // Therefore the write buffer will still be full. Nothing
+                    // else to do here. Exit the loop.
+                    break;
                 }
                 len = len - thisTime;
             }
```",Fix an infinite loop.,4,4,4,4,fix a bug in SocketWrapperBase,4,2,4,4,"Fix: Prevent blocking in writeNonBlocking method In the `writeNonBlocking` method of the `SocketWrapperBase.java` file, changes were made to prevent the method from blocking when the write buffer is full. Previously, if the write buffer was not writable, the data was added to the buffer and the method would block. Now, if the write buffer is full, the remaining data is buffered internally, preventing a blocking condition.",4,4,4,4,"fix: Handle remaining data on partial non-blocking write
Ensure the write buffer is correctly managed when a non-blocking write is incomplete.","fix: Handle full write buffer in non-blocking write
In the writeNonBlocking method, when the last non-blocking write does not write any data, the write buffer remains full. This commit fixes this issue by breaking the loop in such cases, ensuring that the method exits correctly.",6.44,27.03,20.15,0.0,2.01,16.09,13.28,0.0
5e6b3a21134e0d21e77396723250ade9ed9e37e8,apache/tomcat,,"File: java/org/apache/tomcat/util/net/AbstractEndpoint.java
Status: modified
```diff
@@ -52,7 +52,7 @@ public abstract class AbstractEndpoint<S> {
 
     // -------------------------------------------------------------- Constants
 
-    protected static final String DEFAULT_CIPHERS = ""HIGH:!aNULL:!eNULL:!EXPORT:!DES:!RC4:!MD5"";
+    protected static final String DEFAULT_CIPHERS = ""HIGH:!aNULL:!eNULL:!EXPORT:!DES:!RC4:!MD5:!kRSA"";
 
     protected static final StringManager sm = StringManager.getManager(
             AbstractEndpoint.class.getPackage().getName());
```",Exclude cipher suites that use RSA key exchange. The remaining ciphers (with Java 8 at least) all then support forward secrecy.,4,4,4,4,remove unused code,0,0,4,4,"Fix: Update default ciphers in AbstractEndpoint The default ciphers used in the AbstractEndpoint class, which manages server socket connections, have been updated. The previous cipher string ""HIGH:!aNULL:!eNULL:!EXPORT:!DES:!RC4:!MD5"" has been replaced with ""HIGH:!aNULL:!eNULL:!EXPORT:!DES:!RC4:!MD5:!kRSA"". This change is part of a fix to improve the security of the server socket connections managed by the AbstractEndpoint class.",4,4,4,4,"feat: Exclude kRSA from default ciphers
Updated the default ciphers to improve security by removing kRSA support.","refactor: Update default ciphers in AbstractEndpoint
The default ciphers in AbstractEndpoint have been updated to include !kRSA. This change enhances the security of the socket connections managed by AbstractEndpoint.",17.12,54.32,41.76,0.0,1.83,23.19,13.21,0.0
f122c5fa68414fe32f6d17abac954130f5864d60,apache/tomcat,,"File: java/org/apache/catalina/realm/JNDIRealm.java
Status: modified
```diff
@@ -1150,7 +1150,7 @@ public String getHostnameVerifierClassName() {
      *            class name of the {@link HostnameVerifier} to be constructed
      */
     public void setHostnameVerifierClassName(String verifierClassName) {
-        if (hostNameVerifierClassName != null) {
+        if (verifierClassName != null) {
             this.hostNameVerifierClassName = verifierClassName.trim();
         } else {
             this.hostNameVerifierClassName = null;
```","Use the right variable for null check; the method variable, that is.",4,4,4,4,fix npe in JNDIRealm,0,0,4,4,"Fix: Correct condition in setHostnameVerifierClassName method The condition checked before setting the hostNameVerifierClassName in the JNDIRealm class was corrected. Previously, the condition checked if the class variable hostNameVerifierClassName was not null. Now, it checks if the parameter verifierClassName is not null. This change ensures that the hostNameVerifierClassName is set correctly",4,4,4,4,"fix: Set correct verifier class name in JNDIRealm
Update setHostnameVerifierClassName method to trim the input class name.","refactor: Rename variable in setHostnameVerifierClassName
Rename 'hostNameVerifierClassName' to 'verifierClassName' in the setHostnameVerifierClassName method to improve code readability and consistency.",2.12,11.76,11.77,0.0,1.58,21.21,12.86,0.0
02018b6a8c031145e1917e29ef1b62d0c06996f4,apache/tomcat,,"File: test/org/apache/coyote/http2/TestHttp2Section_6_9.java
Status: modified
```diff
@@ -203,6 +203,22 @@ public void testWindowSizeAndSettingsFrame() throws Exception {
                 ""3-Body-4096\n"", output.getTrace());
                 output.clearTrace();
 
+        // Now use a settings frame to further reduce the size of the flow
+        // control window. This should make the stream 3 window negative
+        sendSettings(0, false, new SettingValue(4, 2 * 1024));
+        // Ack
+        parser.readFrame(true);
+        Assert.assertEquals(""0-Settings-Ack\n"", output.getTrace());
+        output.clearTrace();
+
+        // Now use a settings frame to increase the size of the flow control
+        // window. The stream 3 window should still be negative
+        sendSettings(0, false, new SettingValue(4, 3 * 1024));
+        // Ack
+        parser.readFrame(true);
+        Assert.assertEquals(""0-Settings-Ack\n"", output.getTrace());
+        output.clearTrace();
+
         // Do a POST that won't be affected by the above limit
         sendSimplePostRequest(5, null);
         // Window size updates after reading POST body
```","Expand the test to ensure that once the flow control window goes negative, nothing is written until it becomes positive again.",4,4,4,4,add test for 😅,0,1,4,4,Feat: Enhance testWindowSizeAndSettingsFrame() in TestHttp2Section_6_9.java This commit enhances the `testWindowSizeAndSettingsFrame()` method in the `TestHttp2Section_6_9.java` file to test the behavior of the HTTP/2 flow control mechanism. It checks if the window size is correctly updated and if the flow control window can handle changes in size. This enhancement provides more comprehensive testing of the HTTP/2 flow control mechanism.,4,4,4,4,"feat: Add tests for HTTP/2 window size and settings frame interactions
Verify correct handling of window size and settings frames in HTTP/2 connections with new test cases.","feat: Enhance TestHttp2Section_6_9 to test window size and settings frame interactions
This commit extends the test case to cover scenarios where settings frames are used to reduce and then increase the flow control window, ensuring the correct handling of window size and settings frames in HTTP/2 connections.",11.83,30.63,22.53,0.0,1.61,17.98,14.81,0.0
