project,commit,commit_url,incremental,incremental-enhanced,vanilla,AMG,OMG
apache/usergrid,17cc01dc92c39878c7f917d4f361f129dee162ad,https://github.com/apache/usergrid/commit/17cc01dc92c39878c7f917d4f361f129dee162ad,"style: Remove redundant TODO comments
Removed redundant TODO comments from EntityCollectionManager and EntityIndexBatch classes.","refactor: Add TODO comments for future improvements in EntityCollectionManager and EntityIndexBatch
Added TODO comments to EntityCollectionManager and EntityIndexBatch to highlight areas for future improvement. These comments suggest optimizing the load method to utilize multiget, introducing a load versions feature, and creating a delete method for removing documents by Id. This refactor aims to facilitate future development and enhance the overall maintainability of the codebase.","style: Add TODO comments for future development
Added TODO comments in EntityCollectionManager and EntityIndexBatch to track potential improvements, including using multiget and adding delete method by Id.","feat: Add TODOs for future improvements to EntityCollectionManager and EntityIndexBatch
This commit adds TODO comments to EntityCollectionManager and EntityIndexBatch classes, outlining potential future improvements. These TODOs include using multiget to load multiple entities, loading versions using multiget, and creating a delete method to remove documents from Elasticsearch by Id. These changes do not introduce new functionality but provide a roadmap for future development.","chore: Add TODO comments for future work This commit adds TODO comments to two classes: EntityCollectionManager and EntityIndexBatch. These comments indicate future work to be done on these classes. In EntityCollectionManager, the comments suggest changing the load method to use multiget and return multiple entities, and adding a load versions method using a multiget that will return a latest version structure for a collection of entity Ids. In EntityIndexBatch, the comment suggests creating a delete method that deletes by Id, which will delete all documents from ES with the same entity Id."
apache/usergrid,326c8effb05a1d71eca19eac03977f9aaea7dd8b,https://github.com/apache/usergrid/commit/326c8effb05a1d71eca19eac03977f9aaea7dd8b,"feat: Add version assertions to entity type mapping and graph shard version migration tests
Added version assertions to entity type mapping and graph shard version migration tests to ensure that the migration process correctly updates entity types and versions, respectively.","feat: Add version assertions to entity type mapping and graph shard version migration tests
This change introduces version assertions in entity type mapping and graph shard version migration tests to ensure correct versioning. The assertions verify that entity type mapping and graph shard version migration are set to version 1 and 2, respectively, thereby enhancing the testing of the migration process.","test: Verify version after migration in entity type mapping and graph shard version tests
Added assertions to EntityTypeMappingMigrationIT and GraphShardVersionMigrationIT tests to ensure correct version after migration.","feat: Add version checks to entity type mapping and graph shard version migration tests
This commit enhances the testIdMapping method in EntityTypeMappingMigrationIT and GraphShardVersionMigrationIT classes to verify the correct version of entity type mappings and graph shard versions after migration. The tests now assert that the versions are correctly updated during the migration process.",Feat: Add version check to testIdMapping method This commit introduces a new feature to the testIdMapping() method in both EntityTypeMappingMigrationIT.java and GraphShardVersionMigrationIT.java files. The method now checks the version of the migration and verifies if it matches the expected version. This enhancement ensures the correct migration of data from an old version to a new version.
apache/usergrid,3c504f1cd9482fb8669ce8a447ae0d95f729ba37,https://github.com/apache/usergrid/commit/3c504f1cd9482fb8669ce8a447ae0d95f729ba37,"style: Remove redundant Javadoc comments
No functional changes were made to the code. This commit solely focuses on removing redundant Javadoc comments to maintain consistency in code formatting.","style: Remove unnecessary Javadoc comments
Removed redundant Javadoc comments in ApplicationIdCacheFig.java to improve code readability and maintainability by reducing unnecessary clutter.","style: Remove redundant comments from ApplicationIdCacheFig
Clean up unnecessary comments in the ApplicationIdCacheFig interface to improve code readability.","refactor: Reformat ApplicationIdCacheFig.java
Removed unnecessary comments and rearranged import statements in ApplicationIdCacheFig.java to improve code readability and maintainability. This change is part of the Usergrid 550 migration to use the new structure for app info.","Style: Update comments in ApplicationIdCacheFig.java This commit updates the comments in the ApplicationIdCacheFig.java file. The changes are not related to any method or class functionality, but rather to the style of the code. No associated issues or pull requests were found for this commit."
apache/usergrid,fbb5807e46a6270eadfc3822a60112d4a9e3faf1,https://github.com/apache/usergrid/commit/fbb5807e46a6270eadfc3822a60112d4a9e3faf1,"refactor: Enable StaleIndexCleanupTest
Unignored StaleIndexCleanupTest to enable its execution, ensuring stale index cleanup and versioning functionality is properly tested.","refactor: Remove Ignore annotation and clarify test description in StaleIndexCleanupTest
Removed the Ignore annotation, which was previously disabling the test, and updated the test description to accurately reflect the test's purpose. This change enables the test to run and ensures it properly exercises the stale index cleanup and versioning functionality in the entity management system.","refactor: Remove @Ignore annotation and update test class
Enable StaleIndexCleanupTest to cover stale index cleanup and versioning in an entity management system.","refactor: Unignore StaleIndexCleanupTest and update its functionality
This commit removes the @Ignore annotation from StaleIndexCleanupTest and updates its functionality to include versioning in the entity management system. The test now covers stale index cleanup and versioning.","Fix: Enable StaleIndexCleanupTest The `@Ignore` annotation was removed from the `StaleIndexCleanupTest` class, enabling the execution of tests for the cleanup of stale ElasticSearch indexes during entity updates and deletions."
apache/usergrid,8814a144b66054048be96a1c892fd750ee327327,https://github.com/apache/usergrid/commit/8814a144b66054048be96a1c892fd750ee327327,"fix: Limit empty index operation warning to relevant events
Updated the warning logic to only trigger for specific event types, reducing noise in the logs.","fix: Fix unnecessary warnings for non-index events
This commit refines the logging mechanism to only warn about empty index operation messages when the event is an instance of ElasticsearchIndexEvent or InitializeApplicationIndexEvent, thereby reducing unnecessary warnings and improving system reliability.","fix: Handle empty index operation messages for non-index events
Avoid logging warnings when no index operation messages are returned from event processing for non-ElasticsearchIndexEvent and non-InitializeApplicationIndexEvent.","refactor: Improve event handling logic in AsyncEventServiceImpl
Refactored the callEventHandlers method to add additional checks for specific event types before logging a warning when no index operation messages are returned. This change improves the robustness and accuracy of event handling in the AsyncEventServiceImpl class.","Refactor: Improve handling of AsyncEvents in AsyncEventServiceImpl This commit refactors the AsyncEventServiceImpl class to improve the handling of different types of AsyncEvents in the queue system. The changes are mainly in the condition of an if statement in the callEventHandlers method, which processes a list of messages from a queue. Each message is expected to contain an AsyncEvent. The changes ensure that the method handles different types of AsyncEvents more effectively. There are no associated issues or pull requests."
apache/usergrid,2af22a87105629f423463c4132ff9141bb95930c,https://github.com/apache/usergrid/commit/2af22a87105629f423463c4132ff9141bb95930c,"feat: Support local keyspaces in DataStaxClusterImpl
Added support for local keyspaces in DataStaxClusterImpl by introducing a new method createApplicationLocalKeyspace, which is called during initialization. This enhancement allows the cluster to manage local keyspaces, in addition to application and queue message keyspaces.","feat: Add support for local keyspaces in DataStaxClusterImpl
Introduced local keyspaces management in DataStaxClusterImpl by adding createApplicationLocalKeyspace method, which enables the cluster client to initialize sessions for local keyspaces alongside application and queue message keyspaces.","feat: Add application local keyspace initialization
Initialize application local keyspace in DataStaxClusterImpl constructor to provide support for local keyspaces","refactor: Rearrange DataStaxClusterImpl initialization
This commit refactors the initialization process of DataStaxClusterImpl to create an application local keyspace. It removes the creation of cluster session, application session, and queue message session, and adds the creation of an application local keyspace. This change improves the internal structure of the class, making it easier to understand and modify.","Refactor: Update initialization in DataStaxClusterImpl This commit refactors the initialization process in the DataStaxClusterImpl class. The initialization of clusterSession, applicationSession, and queueMessageSession has been removed, and the creation of an application local keyspace has been added. This change improves the structure of the code without altering the overall functionality of the class, which manages connections and sessions with a Cassandra database cluster."
apache/wicket,d62a00f22daf79dda382e79cc7c9a6bd3ce31a0b,https://github.com/apache/wicket/commit/d62a00f22daf79dda382e79cc7c9a6bd3ce31a0b,"feat: Make markup parser page-aware
Enabled page-aware markup parsing by introducing a Page-parameterized getMarkupParser method, allowing autolinking to be resolved relative to a Page. This change improves the parser's ability to handle context-dependent markup.","refactor: Make getMarkupParser page-aware
Updated `getMarkupParser` to accept a `Page` parameter, enabling autolinking resolution relative to the page context. This refactoring affects `Application` and `Container` classes, improving markup parsing flexibility and accuracy.","refactor: Configure markup parser with page context
Update getMarkupParser method to accept a Page parameter, enabling autolinking to be resolved relative to the page. This change improves the markup parsing process by considering the page context.","feat: Add page-aware markup parsing to Application and Container
This commit introduces a new method `getMarkupParser(final Page page)` in the `Application` class, which returns a markup parser instance configured with application settings and page information. The `Container` class is also updated to use this new method, enabling autolinking and markup parsing relative to a specific page. This change enhances the markup parsing functionality to be more flexible and page-aware.","Feat: Add new getMarkupParser method and update loadMarkup method This commit introduces a new method, getMarkupParser, in Application.java. This method creates a new instance of the markup parser, configures it with the current settings, and sets the base page for autolinking.  The loadMarkup method in Container.java has been updated to use the new getMarkupParser method. This change enhances the functionality of the loadMarkup method by allowing it to load the markup for a given application and key, read the markup from the provided resource, store it in the markup cache, and then return the markup.  These changes contribute to the overall functionality and efficiency of the application."
apache/wicket,7fa7ef16132c29e8a4fa9c0feabbdd21ac5043cb,https://github.com/apache/wicket/commit/7fa7ef16132c29e8a4fa9c0feabbdd21ac5043cb,"refactor: Use meaningful constants for valueless attribute markers
Replaced magic objects with named constants (VALUELESS_ATTRIBUTE_ADD and VALUELESS_ATTRIBUTE_REMOVE) to improve code clarity and reduce ambiguity in the AttributeModifier class.","fix: Replace Object constants with String constants for VALUELESS_ATTRIBUTE_ADD and VALUELESS_ATTRIBUTE_REMOVE
This change replaces Object constants with String constants for VALUELESS_ATTRIBUTE_ADD and VALUELESS_ATTRIBUTE_REMOVE, eliminating the need for object equality checks and improving code maintainability. The modified constants enable more efficient and explicit comparisons in the replaceAttibuteValue method.","refactor: Replace object markers with string constants for attribute additions and removals
Swapped object-based marker values for adding and removing attributes without values with string constants, enhancing code readability and maintainability.","refactor: Improve attribute modifier constants
Refactor the VALUELESS_ATTRIBUTE_ADD and VALUELESS_ATTRIBUTE_REMOVE constants to use String values instead of Object instances. This change improves the implementation of the replaceAttributeValue method in the AttributeModifier class.","Refactor: Update VALUELESS_ATTRIBUTE_ADD and VALUELESS_ATTRIBUTE_REMOVE in AttributeModifier This commit updates the values of VALUELESS_ATTRIBUTE_ADD and VALUELESS_ATTRIBUTE_REMOVE in the AttributeModifier class from new Object() to new String(""VA_ADD"") and new String(""VA_REMOVE"") respectively. The comparison in the 'replaceAttibuteValue' method is also updated from '==' to '.equals'. These changes improve the structure of the code without changing its behavior."
apache/wicket,3cc6fbd940b3f960866d8eaf383eb57605c7dadd,https://github.com/apache/wicket/commit/3cc6fbd940b3f960866d8eaf383eb57605c7dadd,"refactor: Remove rethrowRuntimeException field and setter
Removed `rethrowRuntimeException` field and setter, which was previously used to control exception handling in test cases, but is no longer required.","refactor: Remove rethrowRuntimeException field and setter
Removed unnecessary `rethrowRuntimeException` field and setter, simplifying `MockWebApplication` and aligning with its updated purpose of simulating a web application environment for testing.","refactor: Remove rethrowRuntimeException field and method
The rethrowRuntimeException field and its associated setter method in MockWebApplication were unused and have been removed to simplify the codebase.","refactor: Remove rethrowRuntimeException field and setter
This commit removes the rethrowRuntimeException field and its associated setter method from MockWebApplication. This change simplifies the class and removes unnecessary functionality. The associated test in HeaderSectionTest has also been updated to reflect this change.","Refactor: Remove rethrowRuntimeException feature from MockWebApplication The rethrowRuntimeException feature, which allowed runtime exceptions to be rethrown, has been removed from the MockWebApplication class. This change also affects the HeaderSectionTest class, where a line of code that called the removed method has been deleted. The functionality of the modified classes remains the same after the changes."
apache/wicket,8515371d54c619eba3da2334d15ce7b2a6c17f6b,https://github.com/apache/wicket/commit/8515371d54c619eba3da2334d15ce7b2a6c17f6b,"refactor: Make MarkupParserTest inherit from WicketTestCase
Inherit from WicketTestCase to utilize its testing infrastructure, enabling more robust testing of MarkupParserTest. This change allows for better test coverage and easier maintenance of test cases.","refactor: Change MarkupParserTest to extend WicketTestCase
Changed the superclass of MarkupParserTest from TestCase to WicketTestCase to leverage Wicket's testing framework.","refactor: Change MarkupParserTest superclass to WicketTestCase
Update the superclass of MarkupParserTest from TestCase to WicketTestCase, allowing for more targeted testing of MarkupParser functionality.","refactor: Update MarkupParserTest to extend WicketTestCase
This commit updates the MarkupParserTest class to extend WicketTestCase instead of TestCase, and adds a constructor to initialize the test case. This change refactors the internal structure of the test class to better align with Wicket's testing framework.","Refactor: Update MarkupParserTest to extend WicketTestCase This commit updates the `MarkupParserTest` class to extend `WicketTestCase` instead of `TestCase`. A constructor has also been added to the class. The functionality of the `MarkupParserTest` class remains the same, it is used to test the functionality of the `MarkupParser` in parsing HTML and XML documents."
apache/wicket,41ad9dfd682f2659301e133aa75e6e3775d92999,https://github.com/apache/wicket/commit/41ad9dfd682f2659301e133aa75e6e3775d92999,"style: Remove unused import statement
Removed unused import statement 'wicket.WicketTestCase' from PagingNavigationIncrementLinkTest.java, as it was not being utilized in the test class.","style: Remove unnecessary WicketTestCase import
Removed unused import statement to declutter the code and prevent potential naming conflicts.","style: Remove unused WicketTestCase import
Unnecessary import statement removed from PagingNavigationIncrementLinkTest.java","style: Remove unnecessary import statement
Removed the unused import statement for WicketTestCase in PagingNavigationIncrementLinkTest.java, cleaning up the code and reducing unnecessary dependencies.",Style: Remove unused import in PagingNavigationIncrementLinkTest.java Removed an unused import statement in the file `PagingNavigationIncrementLinkTest.java` to improve the style of the code.
apache/wicket,82aa4b1fc4b010100e051167f85662f439d92634,https://github.com/apache/wicket/commit/82aa4b1fc4b010100e051167f85662f439d92634,"feat: Enable Ajax debug mode
Enabled Ajax debug mode to facilitate debugging of Ajax-related issues in the application.","feat: Configure Ajax settings for Wicket application
Updated init method in AjaxApplication to enable Ajax debug mode, allowing for easier debugging of Ajax behavior in the application. This change enhances the development experience by providing more insights into Ajax requests and responses.","feat: Add Ajax debug mode to Wicket application initialization
Enable debug mode for Ajax settings during application initialization to facilitate debugging of Ajax-related issues.","feat: Enable Ajax debug mode in AjaxApplication
This commit enables Ajax debug mode in the AjaxApplication class by setting AjaxSettings.ajaxDebugModeEnabled to true. This change allows for better debugging and troubleshooting of Ajax-related issues in the application.","Feat: Enable Ajax debug mode in application settings This commit involves a modification to the 'init()' method in the AjaxApplication.java file. The change enables the Ajax debugging mode in the application settings. This is part of the initialization of the Wicket application settings, which also includes exception handling and response filtering."
apache/wicket,cf357dc5be777bfebdc9d7a9a48ab6c7dca900ec,https://github.com/apache/wicket/commit/cf357dc5be777bfebdc9d7a9a48ab6c7dca900ec,"style: Remove redundant comment in Form.java
Removed redundant comment in Form.java, which was duplicating information already present in the method's JavaDoc and surrounding code. This change improves code readability by reducing noise.","style: Remove unnecessary comment from Form.java
Removed unnecessary comment from Form.java, which was documenting an internal method not part of the Wicket API. This change maintains the class's functionality and adheres to the API's documentation guidelines.","style: Remove redundant comments from Form.java
Removed unnecessary comments in the Form class, making the code more concise and easier to read.","refactor: Simplify Form submission handling comment
Removed unnecessary details from the comment explaining how form submissions are handled in the Form class. The comment now simply states that it handles form submissions.",Refactor: Simplify comments in formComponent method The comments in the formComponent method of the Form class have been simplified for better readability. The functionality of the method and the class remains the same.
apache/wicket,413a7b5d98139b0b85fd76a237971b8f43eb1107,https://github.com/apache/wicket/commit/413a7b5d98139b0b85fd76a237971b8f43eb1107,"feat: Implement getBeanDefinitionNames method in ApplicationContextMock
Adds a new method getBeanDefinitionNames(Class type) to ApplicationContextMock, which returns an array of bean definition names for the given type.","feat: Add getBeanDefinitionNames method to ApplicationContextMock class
This method allows clients to retrieve bean definition names filtered by type, making ApplicationContextMock more compatible with the ListableBeanFactory interface.","refactor: Enhance getBeanDefinitionNames to accept a type parameter
This change allows for more specific bean definition name retrieval in ApplicationContextMock.","refactor: Improve ApplicationContextMock
Added a parameter to the getBeanDefinitionNames method to make it more flexible and usable. This change does not affect the functionality of the ApplicationContextMock class, but rather enhances its internal structure.",Style: Add comments to getBeanDefinitionNames method in ApplicationContextMock class Added comments to the getBeanDefinitionNames method in the ApplicationContextMock class to provide more information about the method parameters and return value. The ApplicationContextMock class is a mock implementation of the ApplicationContext interface for unit testing purposes.
apache/wicket,315614b2f80be8f621c92ed769c529215d6b53bf,https://github.com/apache/wicket/commit/315614b2f80be8f621c92ed769c529215d6b53bf,"refactor: Simplify getNestedModel
Removed redundant type check and casting in getNestedModel method, simplifying its implementation.","refactor: Remove unnecessary type check in getNestedModel method
Removed redundant type check in getNestedModel method, eliminating unnecessary casting and improving code clarity.","refactor: Remove unnecessary type check from getNestedModel
Simplified the implementation by eliminating the redundant type check, making it more concise and efficient.","refactor: Simplify getNestedModel method
Removed unnecessary type check and casting in the getNestedModel method of AbstractPropertyModel. This change improves the internal structure of the class without changing its observable behavior.",Refactor: Simplify AbstractPropertyModel class Removed unnecessary conditional check in the getNestedModel method of the AbstractPropertyModel class. The change does not affect the overall functionality of the class.
apache/wicket,e5524f77003c96dcd492cb0f987085edff9daebe,https://github.com/apache/wicket/commit/e5524f77003c96dcd492cb0f987085edff9daebe,"fix: Handle null filter path
Ensure filterPath is initialized to prevent null pointer exceptions during Wicket filter initialization.","fix: Handle null filterPath in init method
Ensure Wicket filter initialization is robust against null filterPath, providing a more reliable initialization process.","refactor: Handle null filterPath in init method
Ensure filterPath is initialized with an empty string when not provided in FilterConfig, preventing potential NullPointerExceptions","refactor: Improve WicketFilter initialization
Refactor the init method in WicketFilter to handle null filterPath by setting it to an empty string. This change ensures that the filter path is properly initialized, making the filter more robust.","Fix: Add null check for filterPath in WicketFilter init method This commit adds a null check for `filterPath` in the `init` method of the `WicketFilter.java` file. If `filterPath` is null, it is set to an empty string. This change is part of the initialization process of the filter configuration, which includes creating a web application instance, setting the filter for the web application, and storing the application object in the servlet context."
apache/wicket,36945b352820de990e92d615e0452d1f4b2d005e,https://github.com/apache/wicket/commit/36945b352820de990e92d615e0452d1f4b2d005e,"refactor: Update newSession to accept Request parameter
Updated newSession method to accept Request parameter, allowing for more context-aware session creation and aligning with Wicket's request-based architecture.","refactor: Pass Request to newSession creation
Decouples session creation from the application instance, allowing for more modular and reusable session factories. This change enables easier customization and extension of the session creation process.","refactor: Add Request parameter to getSessionFactory
This change enables the creation of a new QuickStartSession instance for each new request, taking into account the Request parameter.","refactor: Update getSessionFactory method to accept Request
Refactored the getSessionFactory method to accept a Request parameter, aligning with the expected usage of the method. This change improves the internal structure of the QuickStartApplication class, making it easier to understand and maintain.",feat: Update getSessionFactory method in QuickStartApplication This commit updates the `getSessionFactory` method in the `QuickStartApplication.java` file. The method now creates `QuickStartSession` instances for each new request. This change enhances the functionality of the application by allowing it to handle multiple requests more efficiently.
apache/wicket,0c90bdc70bcbc485d045ac6944f2146b93649730,https://github.com/apache/wicket/commit/0c90bdc70bcbc485d045ac6944f2146b93649730,"refactor: Filter out unaccepted behaviors on rendering
Added a check in the notifyBehaviorsComponentRendered method to only notify accepted behaviors, ensuring that only relevant behaviors are triggered during component rendering.","refactor: Filter out unaccepted behaviors during rendering
Added a behavior acceptance check in notifyBehaviorsComponentRendered to prevent unaccepted behaviors from being triggered during component rendering, improving the overall rendering process.","fix: Notify only accepted behaviors on component render
Prevent unnecessary notifications by adding a check in notifyBehaviorsComponentRendered() to ensure only accepted behaviors are notified when the component has finished rendering.","refactor: Improve behavior rendering in Component
This commit refactors the notifyBehaviorsComponentRendered method to only render accepted behaviors, making the component rendering more efficient and controlled. The change ensures that only relevant behaviors are notified, reducing unnecessary rendering and improving overall performance.","Feat: Add condition check in notifyBehaviorsComponentRendered() This commit introduces a condition check in the method notifyBehaviorsComponentRendered() in the Component.java file. The condition checks if a behavior is accepted before it is notified that the component has been rendered. This change ensures that only the accepted behaviors are notified, enhancing the efficiency of the method."
apache/wicket,a5888c2d7c2bc24b06bddacf857bac4ddae7fffa,https://github.com/apache/wicket/commit/a5888c2d7c2bc24b06bddacf857bac4ddae7fffa,"refactor: Move primitiveDefaults declaration and adjust cloneObject comment
Improved code organization and readability by relocating `primitiveDefaults` and simplifying `cloneObject` comment. This refactoring enhances the maintainability of the `Objects` class.","refactor: Move primitiveDefaults declaration and adjust cloneObject method
Relocated `primitiveDefaults` declaration to improve code organization and simplified `cloneObject` method by removing unnecessary debug info gathering, enhancing the overall maintainability of the `Objects` class.","refactor: Rearrange fields and methods in Objects.java
Moved primitiveDefaults to a more logical location and updated cloneObject to reference the new cloneObject(Object, boolean) method, improving code readability and maintainability.","refactor: Rearrange and clarify utility methods in Objects class
This commit reorganizes the utility methods in the Objects class, moving the primitiveDefaults initialization to a more logical location and adding a reference to the cloneObject method with debug info. The sizeof method is also refactored to improve its clarity and functionality.","Refactor: Improve code readability in Objects.java In this commit, we have made several changes to improve the readability and maintainability of the code in the `Objects.java` file. We have moved the declaration of `primitiveDefaults` to a more appropriate location in the code. We have also added extra comments to the `cloneObject` method to provide more information about its functionality. Lastly, we have changed the formatting of the `sizeof` method to make it more readable."
apache/wicket,06244350ea5e91ff55ec170578a7809e544f9987,https://github.com/apache/wicket/commit/06244350ea5e91ff55ec170578a7809e544f9987,"refactor: Switch to JUnit's TestCase and WicketTester for unit testing
This commit migrates the WordGeneratorTest class from WicketTestCase to JUnit's TestCase, adopting a more standard testing framework. The introduction of WicketTester and corresponding setUp and tearDown methods ensures a proper testing environment.","feat: Use JUnit's TestCase and WicketTester for unit testing in WordGeneratorTest
This commit refactors WordGeneratorTest to extend JUnit's TestCase, replacing WicketTestCase, and introduces WicketTester for unit testing. The added setUp and tearDown methods ensure proper initialization and cleanup of the WicketTester instance, enhancing the test environment.","refactor: Replace WicketTestCase with TestCase and WicketTester
Update WordGeneratorTest to use WicketTester for unit testing, adding setUp and tearDown methods to manage the testing environment.","refactor: Refactor WordGeneratorTest to use WicketTester
This commit refactors the WordGeneratorTest class to use WicketTester for unit testing. It adds setUp and tearDown methods to set up and clean up the testing environment, respectively. This change improves the internal structure of the test class, making it easier to understand and maintain.","Refactor: Update WordGeneratorTest to extend TestCase In this commit, the WordGeneratorTest class has been refactored to extend TestCase instead of WicketTestCase. A new instance variable 'tester' of type WicketTester has been added. Two new methods 'setUp' and 'tearDown' have been added. The 'setUp' method sets up the testing environment by initializing the WicketTester object before each test case. The 'tearDown' method destroys the tester instance after the test is completed."
apache/wicket,526bb16ab2f8b770a052fc93069b8b38a1d6c1f5,https://github.com/apache/wicket/commit/526bb16ab2f8b770a052fc93069b8b38a1d6c1f5,"refactor: Create wicket components instead of RawMarkup in WicketTagIdentifier
Replaced RawMarkup with wicket components in WicketTagIdentifier's nextTag() method to ensure consistent handling of Wicket namespace tags and attributes.","refactor: Use 'wicket' instead of 'org.apache.wicket' in WicketTagIdentifier
This commit updates the WicketTagIdentifier to use the shorter 'wicket' namespace, aligning with the convention used in the rest of the codebase, and reducing unnecessary verbosity.","fix: Correctly set id for Wicket tags
Previously, WicketTagIdentifier was creating RawMarkup instead of setting the id for Wicket tags. This change fixes the issue.","refactor: Simplify WicketTagIdentifier
Refactor the WicketTagIdentifier class to use 'wicket component' instead of 'org.apache.wicket component', making the code more concise and easier to understand. This change does not affect the functionality of the class.",Style: Update comment in nextTag() method The comment in the `nextTag()` method of `WicketTagIdentifier.java` has been updated for clarity. The method retrieves the next XML tag from the markup and converts it into a WicketTag if it belongs to the Wicket namespace. The updated comment better reflects this functionality.
apache/wicket,6af365b9b8a426020c412dc7727a17a87bad8ba9,https://github.com/apache/wicket/commit/6af365b9b8a426020c412dc7727a17a87bad8ba9,"refactor: Remove TODO comment from SelectPage.java
Removed a TODO comment that was no longer relevant, as it didn't correspond to any outstanding task or improvement. This cleanup simplifies the codebase and reduces distractions for future maintainers.","refactor: Remove TODO comment and update html and code variables in SelectPage class
Removed outdated TODO comment and updated html and code variables in SelectPage class to align with the current implementation. This change eliminates unnecessary code clutter and brings the codebase closer to its intended state.","refactor: Remove TODO comment and update html and code variables
Updated SelectPage class to remove unknown TODO comment and set html and code variables to 'SEE INSIDE FOR NOW', improving internal code structure without changing observable behavior.","refactor: Remove TODO comment in SelectPage
Removed an outdated TODO comment in SelectPage.java, which was not related to any specific method body. This change improves the code readability and maintainability.","Fix: Remove TODO comment in SelectPage class The TODO comment was removed from the SelectPage class in the Apache Wicket framework. This class provides examples of using the Select form component. The removal of the comment is a cleanup of the code, improving its readability."
apache/wicket,7799aa5470f4f89550782a426a068ef555c0f242,https://github.com/apache/wicket/commit/7799aa5470f4f89550782a426a068ef555c0f242,"refactor: Trim Javadoc comment
Removed unnecessary Javadoc comment block to declutter the code.","fix: Remove unnecessary Javadoc comment closing
Removed unnecessary Javadoc comment closing in SimplePageTest.java to simplify the code and reduce visual noise. This change aligns with best practices for code organization and formatting.","fix: Fix Javadoc comment in SimplePageTest.java
Added a closing tag to the Javadoc comment to ensure proper formatting.","style: Format code in SimplePageTest.java
Removed trailing whitespace and added a missing closing comment in the testRenderHomePage_7 method.",Feat: Adjust comment in SimplePageTest.java This commit adjusts the placement of a comment in the SimplePageTest.java file. The change is minor and does not affect the functionality of the code.
apache/wicket,81585ff7b7def59aab719a9f6f386ff5d072e5f5,https://github.com/apache/wicket/commit/81585ff7b7def59aab719a9f6f386ff5d072e5f5,"refactor: Make RequestUtils final and prevent instantiation
To ensure the utility class is not misused, made RequestUtils final and added a private constructor to prevent instantiation.","refactor: Make RequestUtils class final and prevent instantiation
Prevented instantiation of RequestUtils by making it final and adding a private constructor, ensuring it's used as a utility class. This refactoring improves code organization and maintainability.","refactor: Make RequestUtils a non-instantiable utility class
Added a private constructor and updated the class comment to better reflect its purpose.","refactor: Improve RequestUtils class
This commit refactors the RequestUtils class to make it more robust and easier to understand. It adds a hidden utility class constructor, making the class non-instantiable, and improves the decodeParameters method by adding a description and making the class final.","Refactor: Enhance RequestUtils class functionality The RequestUtils class in the Wicket Http package has been refactored. The class has been made final, and the method decodeParameters has been updated to decode query strings into key/value pairs and add them to a provided value map. A new private constructor has also been added. This commit does not have any associated issues or pull requests."
apache/wicket,976399fdfae80a7bf3c2de40bca002c2472d30cb,https://github.com/apache/wicket/commit/976399fdfae80a7bf3c2de40bca002c2472d30cb,"refactor: Rearrange initialization in Component constructor
To improve code maintainability, swapped the order of setId and model assignment in the Component constructor, ensuring that the application's notification of component instantiation listeners occurs after the model is set.","refactor: Swap setId and model assignment in Component constructor
Swapped setId and model assignment in the Component constructor to improve code readability and maintainability by reducing potential errors and making the code easier to follow.","refactor: Reorder statements in Component constructor for readability
Improved code maintainability by rearranging the statements in the Component constructor.","refactor: Reorder component initialization
Rearranged the order of operations in the Component constructor to improve code organization and readability. No functional changes were made.","Refactor: Move model wrapping after component instantiation notification In the Component class, the line 'this.model = wrap(model);' has been moved after the line 'getApplication().notifyComponentInstantiationListeners(this);'. This change does not affect the functionality of the Component class."
apache/wicket,0c7ad3bd3fc4bcab38b4ad47e196b5ac1dd91cad,https://github.com/apache/wicket/commit/0c7ad3bd3fc4bcab38b4ad47e196b5ac1dd91cad,"fix: Validate FormComponent by checking isValid before reporting required error
This change ensures that required errors are only reported when the FormComponent is valid, preventing unnecessary error reports.","fix: Validate required form component input correctly
This change fixes a bug where required form component input was not being validated correctly, leading to incorrect error reporting. The added isValid() check ensures that errors are only reported when necessary.","fix: Validate input only if it is valid
Prevent unnecessary error reports by checking input validity before checking if it is required in the validate method.","fix: Improve form component validation
Validate form components more accurately by checking if the input is valid before reporting required errors. This change ensures that form components are validated correctly and reduces the likelihood of false error reports.","Fix: Add validity check in validate() method This commit modifies the validate() method in FormComponent.java to include an additional check for validity before proceeding with the conversion of the input. This change ensures that only valid and required inputs are converted, improving the robustness of the input validation process."
