commit,project,Multi-files?,patch,HM,Rationality (0-4),Comprehensiveness (0-4),Conciseness (0-4),Expressiveness (0-4),FIRA,Rationality (0-4).1,Comprehensiveness (0-4).1,Conciseness (0-4).1,Expressiveness (0-4).1,OMG,Rationality (0-4).2,Comprehensiveness (0-4).2,Conciseness (0-4).2,Expressiveness (0-4).2,MAD
7605a452f697d0c1fed16e8f5c475015c74d5601,apache/tomcat,,"File: java/org/apache/coyote/Response.java
Status: modified
```diff
@@ -481,10 +481,6 @@ public String getContentType() {
         return ret;
     }
 
-    public void setContentLength(int contentLength) {
-        this.contentLength = contentLength;
-    }
-
     public void setContentLength(long contentLength) {
         this.contentLength = contentLength;
     }
```",Remove unnecessary method,4,4,4,4,remove unused method,4,4,4,4,"Refactor: Remove redundant setContentLength method in Response class The setContentLength(int contentLength) method was removed from the Response class. This change is a refactor and does not affect the overall functionality of the class, which handles HTTP responses, including status, headers, content, and error handling.",4,4,3,4,"refactor: Remove redundant setContentLength method
Simplified the Response class by removing the redundant setContentLength method with an int parameter, which is already covered by the long parameter variant, eliminating code duplication."
0b41baf7500b79cfbdfb719bd084fd89bb8b253d,apache/tomcat,Y,"File: webapps/examples/WEB-INF/classes/websocket/echo/EchoAnnotation.java
Status: modified
```diff
@@ -24,6 +24,11 @@
 import javax.websocket.Session;
 import javax.websocket.server.ServerEndpoint;
 
+/**
+ * The three annotated echo endpoints can be used to test with Autobahn and
+ * the following command ""wstest -m fuzzingclient -s servers.json"". See the
+ * Autobahn documentation for setup and general information.
+ */
 @ServerEndpoint(""/websocket/echoAnnotation"")
 public class EchoAnnotation {
 
```


File: webapps/examples/WEB-INF/classes/websocket/echo/EchoAsyncAnnotation.java
Status: modified
```diff
@@ -25,7 +25,15 @@
 import javax.websocket.Session;
 import javax.websocket.server.ServerEndpoint;
 
-@ServerEndpoint(""/websocket/echoAsyncAnnotation"")
+/**
+ * The three annotated echo endpoints can be used to test with Autobahn and
+ * the following command ""wstest -m fuzzingclient -s servers.json"". See the
+ * Autobahn documentation for setup and general information.
+ *
+ * Note: This one is disabled by default since it allocates memory, and needs
+ * to be enabled back.
+ */
+//@ServerEndpoint(""/websocket/echoAsyncAnnotation"")
 public class EchoAsyncAnnotation {
 
     StringBuilder sb = null;
```


File: webapps/examples/WEB-INF/classes/websocket/echo/EchoStreamAnnotation.java
Status: modified
```diff
@@ -25,6 +25,11 @@
 import javax.websocket.Session;
 import javax.websocket.server.ServerEndpoint;
 
+/**
+ * The three annotated echo endpoints can be used to test with Autobahn and
+ * the following command ""wstest -m fuzzingclient -s servers.json"". See the
+ * Autobahn documentation for setup and general information.
+ */
 @ServerEndpoint(""/websocket/echoStreamAnnotation"")
 public class EchoStreamAnnotation {
 
```",Add some info and disable the async test (one CVE saved hehe).,1,3,4,3,add some comments,2,2,4,4,"Style: Add comments to EchoAnnotation, EchoAsyncAnnotation, and EchoStreamAnnotation classes This commit adds comments to the EchoAnnotation, EchoAsyncAnnotation, and EchoStreamAnnotation classes in the webapps/examples/WEB-INF/classes/websocket/echo directory. The comments provide information about the purpose of these classes and how to use them. In EchoAsyncAnnotation.java, the @ServerEndpoint annotation was also commented out.",4,4,4,4,"style: Add Javadoc comments to WebSocket echo endpoint classes
Added Javadoc comments to WebSocket echo endpoint classes (EchoAnnotation, EchoAsyncAnnotation, EchoStreamAnnotation) to document testing instructions with Autobahn, including the command 'wstest -m fuzzingclient -s servers.json' and a reference to Autobahn documentation."
e6859225d43d86d7d7dba609b8401157f4bc6f15,apache/tomcat,Y,"File: java/org/apache/coyote/ajp/AjpAprProtocol.java
Status: modified
```diff
@@ -62,7 +62,7 @@ public AjpAprProtocol() {
         setSoTimeout(Constants.DEFAULT_CONNECTION_TIMEOUT);
         setTcpNoDelay(Constants.DEFAULT_TCP_NO_DELAY);
         // AJP does not use Send File
-        ((AprEndpoint) endpoint).setUseSendfile(false);
+        endpoint.setUseSendfile(false);
     }
 
 
```


File: java/org/apache/coyote/ajp/AjpNio2Protocol.java
Status: modified
```diff
@@ -59,7 +59,7 @@ public AjpNio2Protocol() {
         setSoTimeout(Constants.DEFAULT_CONNECTION_TIMEOUT);
         setTcpNoDelay(Constants.DEFAULT_TCP_NO_DELAY);
         // AJP does not use Send File
-        ((Nio2Endpoint) endpoint).setUseSendfile(false);
+        endpoint.setUseSendfile(false);
     }
 
 
```


File: java/org/apache/coyote/ajp/AjpNioProtocol.java
Status: modified
```diff
@@ -61,7 +61,7 @@ public AjpNioProtocol() {
         setSoTimeout(Constants.DEFAULT_CONNECTION_TIMEOUT);
         setTcpNoDelay(Constants.DEFAULT_TCP_NO_DELAY);
         // AJP does not use Send File
-        ((NioEndpoint) endpoint).setUseSendfile(false);
+        endpoint.setUseSendfile(false);
     }
 
 
```",Remove unnecessary cast,4,4,4,4,remove unnecessary code,4,4,4,4,"Refactor: Simplify setUseSendfile method call in AJP protocol handlers This commit simplifies the method call to setUseSendfile in the AJP protocol handlers AjpAprProtocol, AjpNio2Protocol, and AjpNioProtocol by removing the explicit type casting. This is a refactoring change that improves the structure of the code without altering its functionality.",3,4,4,4,"refactor: Simplify endpoint configuration by removing redundant type casts
Eliminated redundant type casts when setting useSendfile property on endpoint objects, aligning with the polymorphic behavior of the AbstractAjpProtocol class."
5408cdef7bf9e22d47e2305cde278151b32813f3,apache/tomcat,,"File: java/org/apache/jasper/compiler/Generator.java
Status: modified
```diff
@@ -586,7 +586,7 @@ private void genPreambleStaticInitializers() {
                 out.println(""\"");"");
             }
         }
-        if (packages.size() == 0) {
+        if (classes.size() == 0) {
             out.printin(""_jspx_imports_classes = null;"");
             out.println();
         } else {
```","When generating a list of package and class imports, the processing of classes was omitted.",4,4,4,4,fix Generator 😅,2,2,4,3,"Fix: Update condition in genPreambleStaticInitializers method The condition in the genPreambleStaticInitializers method of the Generator class has been updated. Previously, the condition checked if the size of the 'packages' set was zero. Now, it checks if the size of the 'classes' set is zero. This change ensures that the '_jspx_imports_classes' variable is correctly initialized. The Generator class is responsible for generating Java source code from Nodes for servlets and tag handlers. This change is crucial for the correct generation of the preamble of the static initializers for the JSP factory, dependencies, and imports.",4,4,4,4,"refactor: Replace packages with classes in genPreambleStaticInitializers
Renamed the 'packages' variable to 'classes' in genPreambleStaticInitializers, aligning with the actual data structure used, to improve code consistency and reduce potential confusion."
b8f901a11afe72d1e6b4f3fc8a33b97c92a41690,apache/tomcat,,"File: java/org/apache/tomcat/util/net/SocketWrapperBase.java
Status: modified
```diff
@@ -472,7 +472,10 @@ protected void writeNonBlocking(byte[] buf, int off, int len) throws IOException
                     socketBufferHandler.configureWriteBufferForWrite();
                     thisTime = transfer(buf, off, len, socketBufferHandler.getWriteBuffer());
                 } else {
-                    thisTime = 0;
+                    // Didn't write any data in the last non-blocking write.
+                    // Therefore the write buffer will still be full. Nothing
+                    // else to do here. Exit the loop.
+                    break;
                 }
                 len = len - thisTime;
             }
```",Fix an infinite loop.,4,4,4,4,fix a bug in SocketWrapperBase,4,2,4,4,"Fix: Prevent blocking in writeNonBlocking method In the `writeNonBlocking` method of the `SocketWrapperBase.java` file, changes were made to prevent the method from blocking when the write buffer is full. Previously, if the write buffer was not writable, the data was added to the buffer and the method would block. Now, if the write buffer is full, the remaining data is buffered internally, preventing a blocking condition.",4,4,4,4,"fix: Exit loop when no data is written in non-blocking mode
Exits the loop early when no data is written in non-blocking mode, avoiding unnecessary iterations and ensuring the write buffer remains full, as intended."
5e6b3a21134e0d21e77396723250ade9ed9e37e8,apache/tomcat,,"File: java/org/apache/tomcat/util/net/AbstractEndpoint.java
Status: modified
```diff
@@ -52,7 +52,7 @@ public abstract class AbstractEndpoint<S> {
 
     // -------------------------------------------------------------- Constants
 
-    protected static final String DEFAULT_CIPHERS = ""HIGH:!aNULL:!eNULL:!EXPORT:!DES:!RC4:!MD5"";
+    protected static final String DEFAULT_CIPHERS = ""HIGH:!aNULL:!eNULL:!EXPORT:!DES:!RC4:!MD5:!kRSA"";
 
     protected static final StringManager sm = StringManager.getManager(
             AbstractEndpoint.class.getPackage().getName());
```",Exclude cipher suites that use RSA key exchange. The remaining ciphers (with Java 8 at least) all then support forward secrecy.,4,4,4,4,remove unused code,0,0,4,4,"Fix: Update default ciphers in AbstractEndpoint The default ciphers used in the AbstractEndpoint class, which manages server socket connections, have been updated. The previous cipher string ""HIGH:!aNULL:!eNULL:!EXPORT:!DES:!RC4:!MD5"" has been replaced with ""HIGH:!aNULL:!eNULL:!EXPORT:!DES:!RC4:!MD5:!kRSA"". This change is part of a fix to improve the security of the server socket connections managed by the AbstractEndpoint class.",4,4,4,4,"fix: Exclude kRSA from default ciphers
This change excludes kRSA from the default ciphers to align with security best practices, as kRSA is considered insecure. The updated DEFAULT_CIPHERS constant in AbstractEndpoint.java ensures a more secure connection configuration."
f122c5fa68414fe32f6d17abac954130f5864d60,apache/tomcat,,"File: java/org/apache/catalina/realm/JNDIRealm.java
Status: modified
```diff
@@ -1150,7 +1150,7 @@ public String getHostnameVerifierClassName() {
      *            class name of the {@link HostnameVerifier} to be constructed
      */
     public void setHostnameVerifierClassName(String verifierClassName) {
-        if (hostNameVerifierClassName != null) {
+        if (verifierClassName != null) {
             this.hostNameVerifierClassName = verifierClassName.trim();
         } else {
             this.hostNameVerifierClassName = null;
```","Use the right variable for null check; the method variable, that is.",4,4,4,4,fix npe in JNDIRealm,0,0,4,4,"Fix: Correct condition in setHostnameVerifierClassName method The condition checked before setting the hostNameVerifierClassName in the JNDIRealm class was corrected. Previously, the condition checked if the class variable hostNameVerifierClassName was not null. Now, it checks if the parameter verifierClassName is not null. This change ensures that the hostNameVerifierClassName is set correctly",4,4,4,4,"fix: Fix inconsistent variable naming in setHostnameVerifierClassName method
This change fixes a naming inconsistency in the setHostnameVerifierClassName method, ensuring that the variable name aligns with the method's parameter name, improving code readability and maintainability."
50ba973a15874c2597b26f45fd7edc7d92dfd985,apache/tomcat,,"File: modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReportJmx.java
Status: modified
```diff
@@ -150,7 +150,7 @@ public void poolStarted(ConnectionPool pool) {
     @Override
     protected String reportFailedQuery(String query, Object[] args, String name, long start, Throwable t) {
         query = super.reportFailedQuery(query, args, name, start, t);
-        notifyJmx(query,FAILED_QUERY_NOTIFICATION);
+        if (isLogFailed()) notifyJmx(query,FAILED_QUERY_NOTIFICATION);
         return query;
     }
 
@@ -184,7 +184,7 @@ protected void notifyJmx(String query, String type) {
     @Override
     protected String reportSlowQuery(String query, Object[] args, String name, long start, long delta) {
         query = super.reportSlowQuery(query, args, name, start, delta);
-        notifyJmx(query,SLOW_QUERY_NOTIFICATION);
+        if (isLogSlow()) notifyJmx(query,SLOW_QUERY_NOTIFICATION);
         return query;
     }
 
```","In SlowQueryReportJmx, the LogSlow and logFailed attributes that inherited from SlowQueryReport are used as a condition of whether JMX notifications are sent.",4,4,4,4,fix SlowQueryReportJmx reportFailedQuery,1,3,4,4,Fix: Add logging condition before JMX notification in SlowQueryReportJmx This commit adds a condition to check if logging of slow or failed queries is enabled before notifying JMX in the `reportSlowQuery` and `reportFailedQuery` methods of the `SlowQueryReportJmx.java` file. This prevents unnecessary JMX notifications when logging is not enabled.,4,4,4,4,"fix: Conditionally report slow and failed queries to JMX
This commit makes reporting of slow and failed queries to JMX conditional on the corresponding logging configurations. It updates the `reportSlowQuery` and `reportFailedQuery` methods in `SlowQueryReportJmx` to check the logging settings before sending JMX notifications, enhancing flexibility and control over query reporting."
02018b6a8c031145e1917e29ef1b62d0c06996f4,apache/tomcat,,"File: test/org/apache/coyote/http2/TestHttp2Section_6_9.java
Status: modified
```diff
@@ -203,6 +203,22 @@ public void testWindowSizeAndSettingsFrame() throws Exception {
                 ""3-Body-4096\n"", output.getTrace());
                 output.clearTrace();
 
+        // Now use a settings frame to further reduce the size of the flow
+        // control window. This should make the stream 3 window negative
+        sendSettings(0, false, new SettingValue(4, 2 * 1024));
+        // Ack
+        parser.readFrame(true);
+        Assert.assertEquals(""0-Settings-Ack\n"", output.getTrace());
+        output.clearTrace();
+
+        // Now use a settings frame to increase the size of the flow control
+        // window. The stream 3 window should still be negative
+        sendSettings(0, false, new SettingValue(4, 3 * 1024));
+        // Ack
+        parser.readFrame(true);
+        Assert.assertEquals(""0-Settings-Ack\n"", output.getTrace());
+        output.clearTrace();
+
         // Do a POST that won't be affected by the above limit
         sendSimplePostRequest(5, null);
         // Window size updates after reading POST body
```","Expand the test to ensure that once the flow control window goes negative, nothing is written until it becomes positive again.",4,4,4,4,add test for 😅,0,1,4,4,Feat: Enhance testWindowSizeAndSettingsFrame() in TestHttp2Section_6_9.java This commit enhances the `testWindowSizeAndSettingsFrame()` method in the `TestHttp2Section_6_9.java` file to test the behavior of the HTTP/2 flow control mechanism. It checks if the window size is correctly updated and if the flow control window can handle changes in size. This enhancement provides more comprehensive testing of the HTTP/2 flow control mechanism.,4,4,4,4,"refactor: Enhance testWindowSizeAndSettingsFrame to cover negative window scenarios
This commit extends testWindowSizeAndSettingsFrame to cover negative window scenarios by adding settings frames that reduce and increase the flow control window size, ensuring correct handling of window size and settings frames in HTTP/2 connections."
6bd6795f7596d2d711d1bf40fdb932d0b7ee26e4,apache/tomcat,,"File: java/org/apache/coyote/http2/Http2UpgradeHandler.java
Status: modified
```diff
@@ -524,7 +524,7 @@ void writeBody(Stream stream, ByteBuffer data, int len, boolean finished) throws
                 if (!stream.isActive()) {
                     activeRemoteStreamCount.decrementAndGet();
                 }
-             }
+            }
             ByteUtil.set31Bits(header, 5, stream.getIdentifier().intValue());
             socketWrapper.write(true, header, 0, header.length);
             socketWrapper.write(true, data.array(), data.arrayOffset() + data.position(),
@@ -545,6 +545,7 @@ void writeWindowUpdate(Stream stream, int increment) throws IOException {
             // Change stream Id and re-use
             ByteUtil.set31Bits(frame, 5, stream.getIdentifier().intValue());
             socketWrapper.write(true, frame, 0, frame.length);
+            socketWrapper.flush(true);
         }
     }
 
```",A flush seems to be missing when writing a window update [for consistency at least].,4,4,4,4,add missing newline,0,0,4,4,Style: Correct indentation and add flush operation Corrected the indentation in the writeBody method and added a flush operation in the writeWindowUpdate method in the Http2UpgradeHandler class. The functionality of the methods remains unchanged.,4,4,4,4,"fix: Fix missing flush in writeBody method
This commit fixes a potential data loss issue by ensuring that the socket wrapper is properly flushed after writing the header and payload to the remote peer, maintaining the integrity of the HTTP/2 connection."
878dda058cd45b3d4c48d165daa351fb4bed698a,apache/tomcat,,"File: java/org/apache/tomcat/util/net/NioEndpoint.java
Status: modified
```diff
@@ -1161,7 +1161,7 @@ public int read(boolean block, byte[] b, int off, int len)
 
             // Fill the read buffer as best we can.
             int nRead = fillReadBuffer(block);
-            lastRead = System.currentTimeMillis();
+            updateLastRead();
 
             // Full as much of the remaining byte array as possible with the
             // data that was just read
@@ -1246,7 +1246,7 @@ protected void doWrite(boolean block) throws IOException {
                         if (getSocket().flush(true, selector, writeTimeout)) break;
                     } while (true);
                 }
-                lastWrite = System.currentTimeMillis();
+                updateLastWrite();
             } finally {
                 if (selector != null) {
                     pool.put(selector);
```",Use methods updateLastRead/updateLastWrite instead of direct update of lastRead/lastWrite.,0,4,4,4,fix a bug in NioEndpoint,0,1,4,4,"Refactor: Replace direct calls to System.currentTimeMillis() in NioEndpoint.java In the methods doWrite and read in the NioEndpoint.java file, replaced direct calls to System.currentTimeMillis() with calls to the methods updateLastRead() and updateLastWrite(). This change does not affect the functionality of the methods, but rather how they handle time tracking.",4,4,4,4,"fix: Update last read and write timestamps to use separate methods
This commit refactors the `doWrite` and `read` methods in `NioEndpoint` to use separate methods for updating last read and write timestamps, enhancing code maintainability and reducing duplicated logic."
8ee194059d40bd3c51ff6893384ab7a00d15899a,apache/tomcat,,"File: test/org/apache/catalina/loader/TestWebappClassLoader.java
Status: modified
```diff
@@ -36,8 +36,8 @@ public void testGetURLs() throws Exception {
 
         String[] expected = new String[2];
         String warUrl = f.toURI().toURL().toExternalForm();
-        expected[0] = ""jar:"" + warUrl + ""!/WEB-INF/classes/"";
-        expected[1] = ""jar:"" + warUrl + ""!/WEB-INF/lib/test.jar"";
+        expected[0] = ""war:"" + warUrl + ""*/WEB-INF/classes/"";
+        expected[1] = ""war:"" + warUrl + ""*/WEB-INF/lib/test.jar"";
 
         Tomcat tomcat = getTomcatInstance();
 
```",Update test to check for new URL form,4,4,4,4,fix test on windows,0,1,4,4,"Fix: Update expected URLs in TestWebappClassLoader This commit updates the expected URLs in the `testGetURLs()` method of the `TestWebappClassLoader` class. The URLs, which were previously expected to start with ""jar:"", are now expected to start with ""war:"". This change ensures that the test accurately reflects the URLs returned by the URLClassLoader when a WAR file is loaded into a Tomcat server.",4,4,4,4,"refactor: Correct URL patterns for WAR files in TestWebappClassLoader
Refactored the URL patterns in TestWebappClassLoader to correctly handle WAR files by updating the expected URLs to use 'war:' prefixes instead of 'jar:', ensuring that the URLs returned by the URLClassLoader match the expected URLs for a Tomcat context loaded from a WAR file. This change aligns the test with the correct URL pattern for WAR files, improving the test's accuracy and reliability."
e2093b565580bcb6849b990db2838d21e0090b3a,apache/tomcat,,"File: java/org/apache/tomcat/dbcp/dbcp2/BasicDataSourceFactory.java
Status: modified
```diff
@@ -335,8 +335,21 @@ private void validatePropertyNames(final Reference ref, final Name name, final L
      * @return the data source instance
      * @throws Exception if an error occurs creating the data source
      */
-    public static BasicDataSource createDataSource(final Properties properties) throws Exception {
+    public BasicDataSource createDataSource(final Properties properties) throws Exception {
         final BasicDataSource dataSource = new BasicDataSource();
+        configureDataSource(dataSource, properties);
+        return dataSource;
+    }
+
+    /**
+     * Configures a {@link BasicDataSource} instance based on the
+     * given properties.
+     *
+     * @param properties the datasource configuration properties
+     * @param dataSource the data source instance
+     * @throws Exception if an error occurs creating the data source
+     */
+    public void configureDataSource(final BasicDataSource dataSource, final Properties properties) throws Exception {
         String value = null;
 
         value = properties.getProperty(PROP_DEFAULTAUTOCOMMIT);
@@ -595,9 +608,6 @@ else if (""SERIALIZABLE"".equalsIgnoreCase(value)) {
         if (dataSource.getInitialSize() > 0) {
             dataSource.getLogWriter();
         }
-
-        // Return the configured DataSource instance
-        return dataSource;
     }
 
     /**
```",Make it possible to extend the BasicDataSource object factory without having to copy everything.,3,3,4,4,add BasicDataSourceFactory createDataSource method,0,1,4,4,Refactor: Update createDataSource and add configureDataSource in BasicDataSourceFactory This commit updates the `createDataSource` method in the `BasicDataSourceFactory` class to create and configure a `BasicDataSource` object using the provided properties. A new method `configureDataSource` has been added to configure a `BasicDataSource` object with properties from a `Properties` object. These changes improve the modularity and readability of the code.,4,4,4,4,"refactor: Extract configureDataSource method from createDataSource
Extracted `configureDataSource` method to encapsulate data source configuration logic, enhancing code organization and reusability in `BasicDataSourceFactory`."
4f7a7e85eac3b6aef7d2148bf61e6c0dba173248,apache/tomcat,,"File: java/org/apache/catalina/ha/session/JvmRouteBinderValve.java
Status: modified
```diff
@@ -50,25 +50,14 @@
  * restarted!
  *
  * <p>
- * Add this Valve to your host definition at conf/server.xml .
- *
- * Since 5.5.10 as direct cluster valve:<br>
+ * Add this Valve to your cluster definition at conf/server.xml .
  *
  * <pre>
  *  &lt;Cluster&gt;
  *  &lt;Valve className=&quot;org.apache.catalina.ha.session.JvmRouteBinderValve&quot; /&gt;
  *  &lt;/Cluster&gt;
  * </pre>
  *
- * <br>
- * Before 5.5.10 as Host element:<br>
- *
- * <pre>
- *  &lt;Host&gt;
- *  &lt;Valve className=&quot;org.apache.catalina.ha.session.JvmRouteBinderValve&quot; /&gt;
- *  &lt;/Host&gt;
- * </pre>
- *
  * <em>A Trick:</em><br>
  * You can enable this mod_jk turnover mode via JMX before you drop a node to
  * all backup nodes! Set enable true on all JvmRouteBinderValve backups, disable
```",Fix javadoc. remove old description.,4,4,4,4,fix javadoc typos,0,1,4,4,Refactor: Update documentation in JvmRouteBinderValve.java This commit updates the documentation in the JvmRouteBinderValve.java file. The instructions on how to add this Valve to the configuration have been updated. The changes do not affect the functionality of the code.,4,4,4,4,"style: Remove outdated cluster and host configuration examples from JvmRouteBinderValve JavaDoc
Removed outdated configuration examples to simplify JavaDoc and prevent confusion."
778890c392dda8cd845db6871ca3ab9ead8b38bc,apache/tomcat,,"File: java/org/apache/tomcat/util/compat/JrePlatform.java
Status: modified
```diff
@@ -23,8 +23,6 @@
 public class JrePlatform {
 
     private static final String OS_NAME_PROPERTY = ""os.name"";
-    private static final String OS_NAME_WINDOWS_PREFIX = ""Windows"";
-    private static final String OS_NAME_MAC_OS_LC_PREFIX = ""mac os x"";
 
     static {
         /*
@@ -53,9 +51,9 @@ public String run() {
                 });
         }
 
-        IS_MAC_OS = osName.toLowerCase(Locale.ENGLISH).startsWith(OS_NAME_MAC_OS_LC_PREFIX);
+        IS_MAC_OS = osName.toLowerCase(Locale.ENGLISH).startsWith(""mac os x"");
 
-        IS_WINDOWS = osName.startsWith(OS_NAME_WINDOWS_PREFIX);
+        IS_WINDOWS = osName.startsWith(""Windows"");
     }
 
 
```",Inlined strings that are used only once,4,4,4,4,remove unused constant,0,1,4,4,Refactor: Remove redundant constants in JrePlatform.java This commit removes the constants OS_NAME_WINDOWS_PREFIX and OS_NAME_MAC_OS_LC_PREFIX in JrePlatform.java and uses their values directly in the code. This simplifies the code and improves readability.,4,4,4,4,"refactor: Replace OS name constants with literals in JrePlatform
Removed unnecessary OS name constants, replacing them with literals, to reduce complexity and improve code readability in JrePlatform. This refactoring maintains the original functionality and does not introduce any behavioral changes."
32520eb992d0bdf2fccbc5702f957fd66a267f33,apache/tomcat,,"File: java/org/apache/tomcat/buildutil/translate/Utils.java
Status: modified
```diff
@@ -29,6 +29,7 @@ public class Utils {
 
     private static final Pattern ADD_CONTINUATION = Pattern.compile(""\\n"", Pattern.MULTILINE);
     private static final Pattern ESCAPE_LEADING_SPACE = Pattern.compile(""^(\\s)"", Pattern.MULTILINE);
+    private static final Pattern FIX_SINGLE_QUOTE = Pattern.compile(""([^'])'([^'])"", Pattern.MULTILINE);
 
     private Utils() {
         // Utility class. Hide default constructor.
@@ -63,6 +64,10 @@ static String formatValue(String in) {
         if (result.contains(""\n\\\t"")) {
             result = result.replace(""\n\\\t"", ""\n\\t"");
         }
+
+        if (result.contains(""[{0}]"")) {
+            result = FIX_SINGLE_QUOTE.matcher(result).replaceAll(""$1''$2"");
+        }
         return result;
     }
 }
```",Fix single quotes in strings with replacements on import/export rather than trying to do it manually in POEditor.,4,4,4,4,add support for fix,4,3,4,4,Feat: Handle single quotes within brackets in Utils.formatValue method This commit modifies the `formatValue` method in the `Utils` class to handle single quotes within brackets in addition to its previous functionality of adding continuation characters and escaping leading spaces. This change does not relate to any issue or pull request.,4,4,4,4,"refactor: Escape single quotes in formatted strings
Refactor the formatValue method to properly escape single quotes in formatted strings, ensuring correct output for SQL statements. This change enhances the method's functionality and improves the internal structure of the Utils class."
563f85ab1076fdf7329b2c6cbae22d64a859d572,apache/tomcat,,"File: java/org/apache/catalina/connector/Connector.java
Status: modified
```diff
@@ -321,36 +321,6 @@ public boolean setProperty(String name, String value) {
     }
 
 
-    /**
-     * Return a property from the protocol handler.
-     *
-     * @param name the property name
-     * @return the property value
-     *
-     * @deprecated Use {@link #getProperty(String)}. This will be removed in
-     *             Tomcat 10 onwards.
-     */
-    @Deprecated
-    public Object getAttribute(String name) {
-        return getProperty(name);
-    }
-
-
-    /**
-     * Set a property on the protocol handler.
-     *
-     * @param name the property name
-     * @param value the property value
-     *
-     * @deprecated Use {@link #setAttribute(String, Object)}. This will be
-     *             removed in Tomcat 10 onwards.
-     */
-    @Deprecated
-    public void setAttribute(String name, Object value) {
-        setProperty(name, String.valueOf(value));
-    }
-
-
     /**
      * @return the <code>Service</code> with which we are associated (if any).
      */
```",Remove deprecated code,4,4,4,4,remove deprecated code,4,4,4,4,"Refactor: Remove deprecated methods from Connector.java The deprecated methods `getAttribute(String name)` and `setAttribute(String name, Object value)` have been removed from the `Connector.java` file. These methods were previously marked for removal in Tomcat 10. The removal of these methods does not affect the functionality of the class.",4,4,4,4,"refactor: Remove deprecated getAttribute and setAttribute methods
Removed deprecated getAttribute and setAttribute methods in Connector.java, aligning with the planned deprecation schedule for Tomcat 10 onwards, to simplify the codebase and prevent potential issues."
a4490a2af64308cfdd9cc92663fd390380aee1a2,apache/tomcat,,"File: test/org/apache/catalina/users/DataSourceUserDatabaseTests.java
Status: modified
```diff
@@ -16,11 +16,13 @@
  */
 package org.apache.catalina.users;
 
+import java.io.File;
 import java.sql.Connection;
 import java.sql.DriverManager;
 import java.sql.Statement;
 import java.util.Iterator;
 
+import org.junit.AfterClass;
 import org.junit.Assert;
 import org.junit.Test;
 
@@ -109,6 +111,11 @@ public Connection getConnection() {
 
     private DerbyUserDatabase db;
 
+    @AfterClass
+    public static void derbyCleanup() {
+        System.out.println(""Deleted derby.log: "" + (new File(""derby.log"")).delete());
+    }
+
     @Test
     public void testBasicUserRoleDatabase()
         throws Exception {
@@ -156,6 +163,7 @@ public void testBasicUserRoleDatabase()
         Assert.assertFalse(""Unexpected role for user"", tomcatUser.isInRole(managerRole));
 
         db.close();
+
     }
 
     @Test
@@ -224,5 +232,6 @@ public void testUserDatabase()
         Assert.assertTrue(""No group for user"", randomUser.isInGroup(userGroup));
 
         db.close();
+
     }
 }
```",Cleanup derby.log,4,4,4,4,add test case for DataSourceUserDatabaseTests,0,1,4,4,"Feat: Add cleanup method and modify test methods in DataSourceUserDatabaseTests This commit introduces a new method, derbyCleanup(), to the DataSourceUserDatabaseTests class. This method is responsible for cleaning up the Derby database after all tests have run.  In addition, minor modifications were made to the testUserDatabase() and testBasicUserRoleDatabase() methods. These changes involve the addition of a new line after the db.close() call in each method.  These changes improve the cleanliness and readability of the test code, and ensure proper cleanup of resources after tests are run.",4,4,4,4,"refactor: Introduce derbyCleanup method for test class teardown
This commit introduces a `derbyCleanup` method to ensure proper cleanup of derby logs after test class execution, preventing potential issues with leftover logs and improving overall test reliability."
f1e8677a6cf85b899ba4727728b10cccdc79b39f,apache/tomee,,"File: container/openejb-core/src/main/java/org/apache/openejb/config/AutoConfig.java
Status: modified
```diff
@@ -505,7 +505,7 @@ private void deploy(EjbModule ejbModule) throws OpenEJBException {
 
 
             // mdb message destination id
-            if (bean instanceof MessageDrivenBean) {
+            if (autoCreateResources && bean instanceof MessageDrivenBean) {
                 MessageDrivenBean mdb = (MessageDrivenBean) bean;
 
                 ResourceLink resourceLink = ejbDeployment.getResourceLink(""openejb/destination"");
```",Don't try to config mdb destination if we aren't auto creating resources.,0,4,4,4,fix bug in AutoConfig,2,2,4,4,Feat: Add condition to check autoCreateResources in AutoConfig This commit adds a condition to check if autoCreateResources is true before proceeding with the deployment of the EJB module in the AutoConfig class. This change is likely to prevent unnecessary resource creation when it's not needed. The deploy method in the AutoConfig class has been modified to include this condition.,4,4,4,4,"fix: Add autoCreateResources check for MessageDrivenBean deployment
This commit adds a conditional check for autoCreateResources in the deploy method of AutoConfig, ensuring that resources are only created when explicitly enabled, to prevent unintended resource creation for MessageDrivenBean deployments."
