id,raw_code,comment,label,generated_comment
74883,"public void updateValue(final Object value,final boolean isSelected,boolean sync){
  if (isReadOnly()) {
    return;
  }
  if (GenericFormFactory.isTextForm(formType)) {
    textString=(String)value;
    if (textString != null && textString.equals(lastTextString)) {
      sync=false;
    }
    lastTextString=textString;
  }
 else {
    textString=(String)value;
    this.isSelected=isSelected;
    if (isSelected != lastIsSelected && lastTextString != null && textString != null && textString.equals(lastTextString)) {
      sync=false;
    }
    lastTextString=textString;
    lastIsSelected=isSelected;
  }
  if ((sync && guiType != FormFactory.ULC) && guiComp != null) {
    syncGUI(value);
  }
}",allow us to update value ( and sync to gui version if exists,done,"The `updateValue` method updates the internal state of an object based on the provided `value` and `isSelected` parameters, with an option to"
16584,"@Override protected void onMeasure(int widthMeasureSpec,int heightMeasureSpec){
  int widthSpecMode=MeasureSpec.getMode(widthMeasureSpec);
  int heightSpecMode=MeasureSpec.getMode(heightMeasureSpec);
  int parentWidth=MeasureSpec.getSize(widthMeasureSpec);
  int parentHeight=MeasureSpec.getSize(heightMeasureSpec);
  boolean resizeWidth=widthSpecMode != MeasureSpec.EXACTLY;
  boolean resizeHeight=heightSpecMode != MeasureSpec.EXACTLY;
  int width=parentWidth;
  int height=parentHeight;
  if (sWidth > 0 && sHeight > 0) {
    if (resizeWidth && resizeHeight) {
      width=sWidth();
      height=sHeight();
    }
 else     if (resizeHeight) {
      height=(int)((((double)sHeight() / (double)sWidth()) * width));
    }
 else     if (resizeWidth) {
      width=(int)((((double)sWidth() / (double)sHeight()) * height));
    }
  }
  width=Math.max(width,getSuggestedMinimumWidth());
  height=Math.max(height,getSuggestedMinimumHeight());
  setMeasuredDimension(width,height);
}","measures the width and height of the view , preserving the aspect ratio of the image displayed if wrap _ content is used .",done,The `onMeasure` method customizes the sizing of a view by considering its intrinsic dimensions (`sWidth` and `sHeight`) and the constraints
56967,"public static String writeActionsToString(OFInstructionWriteActions inst,Logger log) throws Exception {
  return ActionUtils.actionsToString(inst.getActions(),log);
}",convert an ofinstructionwriteactions to string form .,done,"converts a list of OpenFlow actions contained within an `OFInstructionWriteActions` instance to a string representation, utilizing a utility method from `Action"
78820,"public void add(@NonNull T item){
synchronized (lock) {
    if (items == null) {
      items=new ArrayList<>();
    }
    items.add(item);
  }
  if (notifyOnChange) {
    notifyItemInserted(items.size());
  }
}",adds the specified item to the end of the list,done,"This method adds an item to a synchronized list and optionally notifies observers about the insertion. The method first checks if the `items` list is null,"
34053,"public static void executeRandomModifiableVariableModification(ModifiableVariableHolder object){
  Field field=object.getRandomModifiableVariableField();
  executeModifiableVariableModification(object,field);
}",picks a random modifiable variable and executes a random modification on this variable .,done,This method selects a random modifiable variable from the provided `ModifiableVariableHolder` object and applies a modification to it using the `executeModifiable
75340,"public static String trim(CharSequence s){
  if (s == null) {
    return null;
  }
  Matcher m=sTrimPattern.matcher(s);
  return m.replaceAll(""$1"");
}","trims the string , removing all whitespace at the beginning and end of the string .",done,"The method `trim` takes a `CharSequence` as input and returns a trimmed version of the string, where leading and trailing whitespace characters are removed"
28392,"public void add(DataSource source,boolean visible){
  add(data.size(),source,visible);
}",adds a new data series to the plot .,done,"Adds a new `DataSource` to a collection at the next available index, setting its visibility based on the provided boolean value. This method delegates to another"
50242,"public void showLoading(){
  switchState(LOADING,null,null,null,null,null,Collections.<Integer>emptyList());
}",hide content and show the progress bar,done,"This method transitions the current state to a ""loading"" state, indicating that a loading process is underway. It does this by calling the `switchState"
12197,"private static boolean addIfMatches(List<String> container,String statusLine,char x,char y){
  if (matches(statusLine,x,y)) {
    final String filename=statusLine.substring(3);
    if (!container.contains(filename)) {
      container.add(filename);
    }
    return true;
  }
  return false;
}",adds files to container if they matched to template .,done,"This method checks if a given `statusLine` matches specific conditions based on characters `x` and `y`. If the conditions are met, it"
33603,"private float colorToAngle(int color){
  float[] colors=new float[3];
  Color.colorToHSV(color,colors);
  return (float)Math.toRadians(-colors[0]);
}",convert a color to an angle .,done,"This method converts a color represented as an integer to an angle in radians. It first converts the integer color to its HSV (Hue, Saturation"
56381,"public IdsQueryBuilder addIds(String... ids){
  values.addAll(Arrays.asList(ids));
  return this;
}",adds ids to the filter .,done,"Adds an array of IDs to the current `IdsQueryBuilder` instance, enhancing the query to target specific entities identified by these IDs. This method returns the"
73394,"private void extractWeightValues(List<Synapse> synapses){
  int exWeights=0;
  int inWeights=0;
  for (  Synapse s : synapses) {
    double w=s.getStrength();
    if (w > 0) {
      exWeights++;
    }
 else {
      inWeights++;
    }
  }
  weights[0]=new double[exWeights];
  weights[1]=new double[inWeights];
  exWeights=0;
  inWeights=0;
  if (weights[0].length != 0) {
    for (    Synapse s : synapses) {
      double w=s.getStrength();
      if (w > 0) {
        weights[0][exWeights++]=w;
      }
 else {
        weights[1][inWeights++]=w;
      }
    }
  }
}",extracts weight values and organizes them by synapse type ( inhibitory or excitatory ) .,done,"This method, `extractWeightValues`, processes a list of `Synapse` objects to categorize and store their strength values into two separate arrays based"
40153,"public void trackFailure(){
  retryTime=Utils.currentTimeMillis() + (long)backoff;
  backoff=Math.min(backoff * params.multiplier,params.maximum);
}",track a failure - multiply the back off interval by the multiplier,done,This method is used to manage and track the retry mechanism for a failed operation. It updates the `retryTime` to the current time plus the current
45731,"public static String buildPath(JsonPath jsonPath){
  List<String> urlParts=new LinkedList<>();
  JsonPath currentJsonPath=jsonPath;
  String pathPart;
  do {
    if (currentJsonPath instanceof RelationshipsPath) {
      pathPart=RELATIONSHIP_MARK + SEPARATOR + currentJsonPath.getElementName();
    }
 else     if (currentJsonPath instanceof FieldPath) {
      pathPart=currentJsonPath.getElementName();
    }
 else {
      pathPart=currentJsonPath.getElementName();
      if (currentJsonPath.getIds() != null) {
        pathPart+=SEPARATOR + mergeIds(currentJsonPath.getIds());
      }
    }
    urlParts.add(pathPart);
    currentJsonPath=currentJsonPath.getParentResource();
  }
 while (currentJsonPath != null);
  Collections.reverse(urlParts);
  return SEPARATOR + StringUtils.join(SEPARATOR,urlParts) + SEPARATOR;
}",creates a path using the provided jsonpath structure .,done,"Constructs a URL path from a `JsonPath` object, which represents a hierarchical structure of JSON elements. The method iterates through each level of"
61575,"public String decode(String pString) throws DecoderException {
  if (pString == null) {
    return null;
  }
  try {
    return decode(pString,getDefaultCharset());
  }
 catch (  UnsupportedEncodingException e) {
    throw new DecoderException(e.getMessage());
  }
}",decodes a url safe string into its original form using the default string charset .,done,"This method decodes a given string using the default character set. If the input string is `null`, it immediately returns `null`. If the character"
76915,"protected synchronized void start(long curPrimaryGen) throws IOException {
  if (state.equals(""init"") == false) {
    throw new IllegalStateException(""already started"");
  }
  message(""top: now start"");
  try {
    String segmentsFileName=SegmentInfos.getLastCommitSegmentsFileName(dir);
    long maxPendingGen=-1;
    for (    String fileName : dir.listAll()) {
      if (fileName.startsWith(IndexFileNames.PENDING_SEGMENTS)) {
        long gen=Long.parseLong(fileName.substring(IndexFileNames.PENDING_SEGMENTS.length() + 1),Character.MAX_RADIX);
        if (gen > maxPendingGen) {
          maxPendingGen=gen;
        }
      }
    }
    SegmentInfos infos;
    if (segmentsFileName == null) {
      infos=new SegmentInfos();
      message(""top: init: no segments in index"");
    }
 else {
      message(""top: init: read existing segments commit "" + segmentsFileName);
      infos=SegmentInfos.readCommit(dir,segmentsFileName);
      message(""top: init: segments: "" + infos.toString() + "" version=""+ infos.getVersion());
      Collection<String> indexFiles=infos.files(false);
      lastCommitFiles.add(segmentsFileName);
      lastCommitFiles.addAll(indexFiles);
      deleter.incRef(lastCommitFiles);
      lastNRTFiles.addAll(indexFiles);
      deleter.incRef(lastNRTFiles);
      message(""top: commitFiles="" + lastCommitFiles);
      message(""top: nrtFiles="" + lastNRTFiles);
    }
    message(""top: delete unknown files on init: all files="" + Arrays.toString(dir.listAll()));
    deleter.deleteUnknownFiles(segmentsFileName);
    message(""top: done delete unknown files on init: all files="" + Arrays.toString(dir.listAll()));
    String s=infos.getUserData().get(PRIMARY_GEN_KEY);
    long myPrimaryGen;
    if (s == null) {
      assert infos.size() == 0;
      myPrimaryGen=-1;
    }
 else {
      myPrimaryGen=Long.parseLong(s);
    }
    message(""top: myPrimaryGen="" + myPrimaryGen);
    boolean doCommit;
    if (infos.size() > 0 && myPrimaryGen != -1 && myPrimaryGen != curPrimaryGen) {
      assert myPrimaryGen < curPrimaryGen;
      final long initSyncStartNS=System.nanoTime();
      message(""top: init: primary changed while we were down myPrimaryGen="" + myPrimaryGen + "" vs curPrimaryGen=""+ curPrimaryGen+ ""; sync now before mgr init"");
      CopyJob job=null;
      message(""top: now delete starting commit point "" + segmentsFileName);
      assert deleter.getRefCount(segmentsFileName) == 1;
      deleter.decRef(Collections.singleton(segmentsFileName));
      if (dir instanceof FSDirectory && ((FSDirectory)dir).checkPendingDeletions()) {
        throw new RuntimeException(""replica cannot start: existing segments file="" + segmentsFileName + "" must be removed in order to start, but the file delete failed"");
      }
      boolean didRemove=lastCommitFiles.remove(segmentsFileName);
      assert didRemove;
      while (true) {
        job=newCopyJob(""sync on startup replica="" + name() + "" myVersion=""+ infos.getVersion(),null,null,true,null);
        job.start();
        message(""top: init: sync sis.version="" + job.getCopyState().version);
        try {
          job.runBlocking();
          job.finish();
          break;
        }
 catch (        IOException ioe) {
          job.cancel(""startup failed"",ioe);
          if (ioe.getMessage().contains(""checksum mismatch after file copy"")) {
            message(""top: failed to copy: "" + ioe + ""; retrying"");
          }
 else {
            throw ioe;
          }
        }
      }
      lastPrimaryGen=job.getCopyState().primaryGen;
      byte[] infosBytes=job.getCopyState().infosBytes;
      SegmentInfos syncInfos=SegmentInfos.readCommit(dir,new BufferedChecksumIndexInput(new ByteArrayIndexInput(""SegmentInfos"",job.getCopyState().infosBytes)),job.getCopyState().gen);
      syncInfos.updateGeneration(infos);
      infos=syncInfos;
      assert infos.getVersion() == job.getCopyState().version;
      message(""  version="" + infos.getVersion() + "" segments=""+ infos.toString());
      message(""top: init: incRef nrtFiles="" + job.getFileNames());
      deleter.incRef(job.getFileNames());
      message(""top: init: decRef lastNRTFiles="" + lastNRTFiles);
      deleter.decRef(lastNRTFiles);
      lastNRTFiles.clear();
      lastNRTFiles.addAll(job.getFileNames());
      message(""top: init: set lastNRTFiles="" + lastNRTFiles);
      lastFileMetaData=job.getCopyState().files;
      message(String.format(Locale.ROOT,""top: %d: start: done sync: took %.3fs for %s, opened NRT reader version=%d"",id,(System.nanoTime() - initSyncStartNS) / 1000000000.0,bytesToString(job.getTotalBytesCopied()),job.getCopyState().version));
      doCommit=true;
    }
 else {
      doCommit=false;
      lastPrimaryGen=curPrimaryGen;
      message(""top: same primary as before"");
    }
    if (infos.getGeneration() < maxPendingGen) {
      message(""top: move infos generation from "" + infos.getGeneration() + "" to ""+ maxPendingGen);
      infos.setNextWriteGeneration(maxPendingGen);
    }
    sendNewReplica();
    mgr=new SegmentInfosSearcherManager(dir,this,infos,searcherFactory);
    IndexSearcher searcher=mgr.acquire();
    try {
      int hitCount=searcher.count(new TermQuery(new Term(""marker"",""marker"")));
      message(""top: marker count="" + hitCount + "" version=""+ ((DirectoryReader)searcher.getIndexReader()).getVersion());
    }
  finally {
      mgr.release(searcher);
    }
    if (doCommit) {
      commit();
    }
    message(""top: done start"");
    state=""idle"";
  }
 catch (  Throwable t) {
    if (t.getMessage().startsWith(""replica cannot start"") == false) {
      message(""exc on start:"");
      t.printStackTrace(printStream);
    }
 else {
      dir.close();
    }
    IOUtils.reThrow(t);
  }
}","start up this replica , which possibly requires heavy copying of files from the primary node , if we were down for a long time",done,"This method initializes and starts a replica node for handling search queries. It performs several critical operations:

1. **State Check**: Ensures that the replica"
13597,"private void addPropertyType(URI p,Resource t){
  OwlProperty prop=getProperty(p);
  if (t.equals(OWL.TRANSITIVEPROPERTY)) {
    prop.setTransitive();
  }
 else   if (t.equals(OWL.SYMMETRICPROPERTY)) {
    prop.setSymmetric();
  }
 else   if (t.equals(OWL2.ASYMMETRICPROPERTY)) {
    prop.setAsymmetric();
  }
 else   if (t.equals(OWL.FUNCTIONALPROPERTY)) {
    prop.setFunctional();
  }
 else   if (t.equals(OWL.INVERSEFUNCTIONALPROPERTY)) {
    prop.setInverseFunctional();
  }
 else   if (t.equals(OWL2.IRREFLEXIVEPROPERTY)) {
    prop.setIrreflexive();
  }
}",add a particular characteristic to a property .,done,This method `addPropertyType` is used to set specific characteristics of an OWL property based on the type of property provided. It retrieves an `
67837,"protected static int toDigit(final char ch,final int index) throws HexDecodeException {
  final int digit=Character.digit(ch,16);
  if (digit == -1) {
    throw new HexDecodeException(""Illegal hexadecimal character "" + ch + "" at index ""+ index);
  }
  return digit;
}",converts a hexadecimal character to an integer .,done,This method converts a hexadecimal character to its corresponding integer value. It takes a character `ch` and its position `index` in the string as parameters
80424,"public void addDropItem(final String name,final double probability,final int min,final int max){
  dropsItems.add(new DropItem(name,probability,min,max));
}","adds a named item to the list of items that will be dropped on dead if cleardropitemlist hasn ' t been called first , this will change all creatures of this kind .",done,"adds a new drop item with specified name, probability, minimum, and maximum quantity to the list of drop items."
8332,"public String resolveParentRelationName(String parentName,Object parent,String childName,Object child){
  return parentName;
}","follow the most conventional pattern , returns the parentname unchanged .",done,"This method returns the name of the parent entity in a parent-child relationship, ignoring the actual objects and child name provided. It simply returns the `parent"
42296,"private void adjustBCIndex(Instruction barrier){
  NormalMethod source=barrier.position().method;
  if (source.isForOsrSpecialization()) {
    barrier.adjustBytecodeIndex(-source.getOsrPrologueLength());
  }
}","the osrbarrier instruction is not in ir , so the bc index was not adjusted in osr _ adjustbcindex .",done,adjusts the bytecode index of the given barrier instruction based on the OSR (On-Stack Replacement) prologue length of the method it belongs to
25087,"public GT_MetaGenerated_Item(String aUnlocalized,short aOffset,short aItemAmount){
  super(aUnlocalized);
  setCreativeTab(GregTech_API.TAB_GREGTECH_MATERIALS);
  setHasSubtypes(true);
  setMaxDamage(0);
  mEnabledItems=new BitSet(aItemAmount);
  mVisibleItems=new BitSet(aItemAmount);
  mOffset=(short)Math.min(32766,aOffset);
  mItemAmount=(short)Math.min(aItemAmount,32766 - mOffset);
  mIconList=new IIcon[aItemAmount][1];
  sInstances.put(getUnlocalizedName(),this);
}",creates the item using these parameters .,done,"The constructor for `GT_MetaGenerated_Item` initializes a new instance of a meta-generated item, typically used in mods like GregTech where multiple item variations"
1640,"int put(T segment,List<? super T> recycleBin){
  int count;
  if (lastCount == 0) {
    count=0;
    lastCount=1;
    last=segment;
  }
 else   if (Objects.deepEquals(last,segment)) {
    ++lastCount;
    count=0;
    recycleBin.add(segment);
  }
 else {
    count=lastCount;
    lastCount=1;
    last=segment;
  }
  return count;
}",adds an element to the stream .,done,"The method `put` is designed to manage a sequence of segments, where it counts consecutive identical segments. It operates as follows:

1. **Initialization"
18191,"public void flushPending() throws SAXException {
  if (m_needToCallStartDocument) {
    startDocumentInternal();
    m_needToCallStartDocument=false;
  }
  if (m_elemContext.m_startTagOpen) {
    closeStartTag();
    m_elemContext.m_startTagOpen=false;
  }
  if (m_cdataTagOpen) {
    closeCDATA();
    m_cdataTagOpen=false;
  }
  if (m_writer != null) {
    try {
      m_writer.flush();
    }
 catch (    IOException e) {
    }
  }
}","this method flushes any pending events , which can be startdocument ( ) closing the opening tag of an element , or closing an open cdata section .",done,This method ensures that all pending XML document operations are completed and flushed to the output. It checks and handles several conditions: if the start document needs to
76987,"private void pushTerm(BytesRef text) throws IOException {
  int limit=Math.min(lastTerm.length(),text.length);
  int pos=0;
  while (pos < limit && lastTerm.byteAt(pos) == text.bytes[text.offset + pos]) {
    pos++;
  }
  for (int i=lastTerm.length() - 1; i >= pos; i--) {
    int prefixTopSize=pending.size() - prefixStarts[i];
    if (prefixTopSize >= minItemsInBlock) {
      writeBlocks(i + 1,prefixTopSize);
      prefixStarts[i]-=prefixTopSize - 1;
    }
  }
  if (prefixStarts.length < text.length) {
    prefixStarts=ArrayUtil.grow(prefixStarts,text.length);
  }
  for (int i=pos; i < text.length; i++) {
    prefixStarts[i]=pending.size();
  }
  lastTerm.copyBytes(text);
}","pushes the new term to the top of the stack , and writes new blocks .",done,"This method is part of a data structure (likely a trie or a similar prefix tree) used for efficiently storing and retrieving terms, possibly in a search"
14623,"static Map addElementToMap(String key,Set values,Map toMap){
  if ((key != null) && (toMap != null)) {
    toMap.put(key,values);
  }
  return toMap;
}",adds a key / value pair to a map,done,This method adds a key-value pair to a given map where the key is a `String` and the value is a `Set`. It checks if
47720,"protected void flip(BufferCapabilities.FlipContents flipAction){
  if (peer != null) {
    Image backBuffer=getBackBuffer();
    if (backBuffer != null) {
      peer.flip(0,0,backBuffer.getWidth(null),backBuffer.getHeight(null),flipAction);
    }
  }
 else {
    throw new IllegalStateException(""Component must have a valid peer"");
  }
}","flipping moves the contents of the back buffer to the front buffer , either by copying or by moving the video pointer .",done,This method handles the flipping of a buffer based on the specified flip action. It first checks if the component has a valid peer. If the peer is
25127,"@Override public void actOn(File f){
  BufferedReader reader=null;
  try {
    reader=new BufferedReader(new FileReader(f));
    announceSeedsFromReader(reader);
  }
 catch (  FileNotFoundException fnf) {
    logger.log(Level.SEVERE,""seed file source not found"",fnf);
  }
 finally {
    IOUtils.closeQuietly(reader);
  }
}","treat the given file as a source of additional seeds , announcing to seedlisteners .",done,This method processes a file by reading its contents through a `BufferedReader` and then using these contents to announce seeds (likely in some form of processing
82346,"public synchronized boolean removeElement(Object object){
  int index;
  if ((index=indexOf(object,0)) == -1) {
    return false;
  }
  removeElementAt(index);
  return true;
}","removes the first occurrence , starting at the beginning and moving towards the end , of the specified object from this vector .",done,This method removes the first occurrence of the specified object from a list or similar data structure. It first finds the index of the object starting from position 
10954,"protected boolean read(){
  if (!nReuseHeader) {
    Debug.message(""iso8211"",""DDFRecord reusing header, calling readHeader()"");
    return readHeader();
  }
  byte[] tempData=new byte[nDataSize - nFieldOffset];
  int nReadBytes=poModule.read(tempData,0,tempData.length);
  System.arraycopy(pachData,nFieldOffset,tempData,0,tempData.length);
  if (nReadBytes != (int)(nDataSize - nFieldOffset) && nReadBytes == -1) {
    return false;
  }
 else   if (nReadBytes != (int)(nDataSize - nFieldOffset)) {
    Debug.error(""DDFRecord: Data record is short on DDF file."");
    return false;
  }
  return true;
}","read a record of data from the file , and parse the header to build a field list for the record ( or reuse the existing one if reusing headers ) .",done,The method `read` attempts to read a data record from a DDF (Data Descriptive File) module. If the record header is not set
73920,"protected boolean readReceiveDelay(){
  try {
    receiveDelay=Integer.parseInt(receiveDelayField.getText());
  }
 catch (  Exception e) {
    statusText1.setText(rb.getString(""Error7""));
    statusText1.setVisible(true);
    receiveDelay=0;
    errorInStatus1=true;
    resetNotes2();
    return (false);
  }
  if (receiveDelay < 0) {
    statusText1.setText(rb.getString(""Error8""));
    statusText1.setVisible(true);
    receiveDelay=0;
    errorInStatus1=true;
    resetNotes2();
    return (false);
  }
  if (receiveDelay > 65535) {
    statusText1.setText(rb.getString(""Error9""));
    statusText1.setVisible(true);
    receiveDelay=0;
    errorInStatus1=true;
    resetNotes2();
    return (false);
  }
  return true;
}","read receive delay from window returns ' true ' if successful , ' false ' if an error was detected .",done,This method attempts to read and validate the `receiveDelay` value from a text field. It parses the text field's content into an integer and checks
33466,"public synchronized void addMessages(ArrayList<SmsMmsMessage> newMessages){
  if (newMessages != null) {
    messages.addAll(0,newMessages);
    UpdateMessageCount();
  }
}",add a list of new messages to the end of the current message list .,done,This method adds a list of new messages (`newMessages`) to the beginning of the existing `messages` list in a thread-safe manner. If `
82617,"protected final void refreshLoadingViewsSize(){
  final int maximumPullScroll=(int)(getMaximumPullScroll() * 1.2f);
  int pLeft=getPaddingLeft();
  int pTop=getPaddingTop();
  int pRight=getPaddingRight();
  int pBottom=getPaddingBottom();
switch (getPullToRefreshScrollDirection()) {
case HORIZONTAL:
    if (mMode.showHeaderLoadingLayout()) {
      mHeaderLayout.setWidth(maximumPullScroll);
      pLeft=-maximumPullScroll;
    }
 else {
      pLeft=0;
    }
  if (mMode.showFooterLoadingLayout()) {
    mFooterLayout.setWidth(maximumPullScroll);
    pRight=-maximumPullScroll;
  }
 else {
    pRight=0;
  }
break;
case VERTICAL:
if (mMode.showHeaderLoadingLayout()) {
mHeaderLayout.setHeight(maximumPullScroll);
pTop=-maximumPullScroll;
}
 else {
pTop=0;
}
if (mMode.showFooterLoadingLayout()) {
mFooterLayout.setHeight(maximumPullScroll);
pBottom=-maximumPullScroll;
}
 else {
pBottom=0;
}
break;
}
if (DEBUG) {
Log.d(LOG_TAG,String.format(""Setting Padding. L: %d, T: %d, R: %d, B: %d"",pLeft,pTop,pRight,pBottom));
}
setPadding(pLeft,pTop,pRight,pBottom);
}","re - measure the loading views height , and adjust internal padding as necessary",done,adjusts the size and padding of the loading views based on the current scroll direction and refresh mode .
81353,"public static void sortFields(FieldBinding[] sortedFields,int left,int right){
  Arrays.sort(sortedFields,left,right,FIELD_COMPARATOR);
}",sort the field array using a quicksort,done,sorts a subset of the array of FieldBinding objects from index 'left' to 'right' using a predefined FIELD_COMPARATOR.
70192,"protected void processConnectionEvent(ConnectionEvent event){
  for (Enumeration<ConnectionListener> e=connectionListeners.elements(); e.hasMoreElements(); ) {
    ConnectionListener l=e.nextElement();
switch (event.getType()) {
case ConnectionEvent.CONNECTED:
      l.connected((ConnectedEvent)event);
    break;
case ConnectionEvent.DISCONNECTED:
  l.disconnected((DisconnectedEvent)event);
break;
case ConnectionEvent.PACKET_RECEIVED:
l.packetReceived((PacketReceivedEvent)event);
break;
}
}
}",processes game events occurring on this connection by dispatching them to any registered gamelistener objects .,done,This method processes a `ConnectionEvent` by iterating through all registered `ConnectionListener` objects and invoking the appropriate method based on the type of the event
25600,"public static boolean isCacheSafe(Class<?> clazz,ClassLoader classLoader){
  Assert.notNull(clazz,""Class must not be null"");
  ClassLoader target=clazz.getClassLoader();
  if (target == null) {
    return false;
  }
  ClassLoader cur=classLoader;
  if (cur == target) {
    return true;
  }
  while (cur != null) {
    cur=cur.getParent();
    if (cur == target) {
      return true;
    }
  }
  return false;
}","check whether the given class is cache - safe in the given context , i . e . whether it is loaded by the given classloader or a parent of it .",done,The method `isCacheSafe` checks if a given class (`clazz`) can safely be cached when loaded by a specified `ClassLoader` (`classLoader
50483,"public void addLast(StatementSequence statements){
  if (statements != null) {
    sequence.addAll(statements.sequence);
  }
}","adds a sequence of statements to the end of this sequence when the sequence object is not null , otherwise does nothing .",done,"Appends all statements from the provided `StatementSequence` to the end of the current sequence, if the provided sequence is not null."
57688,"public IntBuffer put(int[] src,int srcOffset,int intCount){
  if (isReadOnly()) {
    throw new ReadOnlyBufferException();
  }
  Arrays.checkOffsetAndCount(src.length,srcOffset,intCount);
  if (intCount > remaining()) {
    throw new BufferOverflowException();
  }
  for (int i=srcOffset; i < srcOffset + intCount; ++i) {
    put(src[i]);
  }
  return this;
}","writes ints from the given int array , starting from the specified offset , to the current position and increases the position by the number of ints written .",done,"This method is part of an `IntBuffer` class, which is used to write integers into the buffer from a source integer array. The method takes"
78975,"public boolean init(StepMetaInterface smi,StepDataInterface sdi){
  this.meta=((SortKeyStepMeta)smi);
  this.data=((SortKeyStepData)sdi);
  return super.init(smi,sdi);
}",initialize and do work where other steps need to wait for . . .,done,This method initializes the step by casting the provided `StepMetaInterface` and `StepDataInterface` instances to more specific types (`SortKeyStepMeta
50310,"default ClassDeclaration asClass(){
  throw new UnsupportedOperationException(String.format(""%s is not a class"",this));
}",return this as a classdeclaration or throw unsupportedoperationexception .,property,throws an exception if the current instance cannot be cast to a ClassDeclaration .
35296,"public static boolean isAccessorPair(TMember member,TMember member2){
  return (member instanceof TGetter && member2 instanceof TSetter) || (member instanceof TSetter && member2 instanceof TGetter);
}",returns true if one of the members is a getter and the other one is a setter .,property,"returns true if the provided members represent a getter and a setter pair , or vice versa ."
48994,"private static Collection<TCPTransport> allKnownTransports(){
  Set<TCPTransport> s;
synchronized (localEndpoints) {
    s=new HashSet<TCPTransport>(localEndpoints.size());
    for (    LinkedList<TCPEndpoint> epList : localEndpoints.values()) {
      TCPEndpoint ep=epList.getFirst();
      s.add(ep.transport);
    }
  }
  return s;
}",returns the current list of known transports .,property,returns a collection of all known tcp transports currently registered in the system .
52350,"public int writeUTF8(final CharSequence chars,int off,int len){
  if (len > remaining()) {
    return writeUTF8Slow(chars,off,len);
  }
  final Block block=current;
  int limit=block.limit;
  char ch='\0';
  int octets=0;
  while (len > 0) {
    ch=chars.charAt(off);
    if (ch >= UTF8_2_OCTET_MIN_VALUE) {
      break;
    }
    block.data[limit++]=(byte)ch;
    octets++;
    off++;
    len--;
  }
  block.limit=limit;
  if (len > 0) {
    if (ch < UTF8_3_OCTET_MIN_VALUE) {
      return octets + writeUTF8UpTo2Byte(chars,off,len);
    }
    if (ch >= LOW_SURROGATE_FIRST && ch <= LOW_SURROGATE_LAST) {
      throw new IllegalArgumentException(""Unpaired low surrogate: "" + ch);
    }
    if (ch >= HIGH_SURROGATE_FIRST && ch <= HIGH_SURROGATE_LAST) {
      return octets + writeUTF8Slow(chars,off,len);
    }
    return octets + writeUTF8UpTo3Byte(chars,off,len);
  }
  return octets;
}",returns the number of octets written .,property,This method writes a UTF-8 encoded representation of a `CharSequence` into a buffer starting from a specified offset and for a given length. It
19738,"protected String buildCreateSchemaStatement() throws ReplicatorException {
  return null;
}","return a statement that will create the schema , null if no create schema can be given",property,"returns a SQL statement for creating a schema , or null if not applicable ."
