id,raw_code,comment,label,generated_comment
76915,"protected synchronized void start(long curPrimaryGen) throws IOException {
  if (state.equals(""init"") == false) {
    throw new IllegalStateException(""already started"");
  }
  message(""top: now start"");
  try {
    String segmentsFileName=SegmentInfos.getLastCommitSegmentsFileName(dir);
    long maxPendingGen=-1;
    for (    String fileName : dir.listAll()) {
      if (fileName.startsWith(IndexFileNames.PENDING_SEGMENTS)) {
        long gen=Long.parseLong(fileName.substring(IndexFileNames.PENDING_SEGMENTS.length() + 1),Character.MAX_RADIX);
        if (gen > maxPendingGen) {
          maxPendingGen=gen;
        }
      }
    }
    SegmentInfos infos;
    if (segmentsFileName == null) {
      infos=new SegmentInfos();
      message(""top: init: no segments in index"");
    }
 else {
      message(""top: init: read existing segments commit "" + segmentsFileName);
      infos=SegmentInfos.readCommit(dir,segmentsFileName);
      message(""top: init: segments: "" + infos.toString() + "" version=""+ infos.getVersion());
      Collection<String> indexFiles=infos.files(false);
      lastCommitFiles.add(segmentsFileName);
      lastCommitFiles.addAll(indexFiles);
      deleter.incRef(lastCommitFiles);
      lastNRTFiles.addAll(indexFiles);
      deleter.incRef(lastNRTFiles);
      message(""top: commitFiles="" + lastCommitFiles);
      message(""top: nrtFiles="" + lastNRTFiles);
    }
    message(""top: delete unknown files on init: all files="" + Arrays.toString(dir.listAll()));
    deleter.deleteUnknownFiles(segmentsFileName);
    message(""top: done delete unknown files on init: all files="" + Arrays.toString(dir.listAll()));
    String s=infos.getUserData().get(PRIMARY_GEN_KEY);
    long myPrimaryGen;
    if (s == null) {
      assert infos.size() == 0;
      myPrimaryGen=-1;
    }
 else {
      myPrimaryGen=Long.parseLong(s);
    }
    message(""top: myPrimaryGen="" + myPrimaryGen);
    boolean doCommit;
    if (infos.size() > 0 && myPrimaryGen != -1 && myPrimaryGen != curPrimaryGen) {
      assert myPrimaryGen < curPrimaryGen;
      final long initSyncStartNS=System.nanoTime();
      message(""top: init: primary changed while we were down myPrimaryGen="" + myPrimaryGen + "" vs curPrimaryGen=""+ curPrimaryGen+ ""; sync now before mgr init"");
      CopyJob job=null;
      message(""top: now delete starting commit point "" + segmentsFileName);
      assert deleter.getRefCount(segmentsFileName) == 1;
      deleter.decRef(Collections.singleton(segmentsFileName));
      if (dir instanceof FSDirectory && ((FSDirectory)dir).checkPendingDeletions()) {
        throw new RuntimeException(""replica cannot start: existing segments file="" + segmentsFileName + "" must be removed in order to start, but the file delete failed"");
      }
      boolean didRemove=lastCommitFiles.remove(segmentsFileName);
      assert didRemove;
      while (true) {
        job=newCopyJob(""sync on startup replica="" + name() + "" myVersion=""+ infos.getVersion(),null,null,true,null);
        job.start();
        message(""top: init: sync sis.version="" + job.getCopyState().version);
        try {
          job.runBlocking();
          job.finish();
          break;
        }
 catch (        IOException ioe) {
          job.cancel(""startup failed"",ioe);
          if (ioe.getMessage().contains(""checksum mismatch after file copy"")) {
            message(""top: failed to copy: "" + ioe + ""; retrying"");
          }
 else {
            throw ioe;
          }
        }
      }
      lastPrimaryGen=job.getCopyState().primaryGen;
      byte[] infosBytes=job.getCopyState().infosBytes;
      SegmentInfos syncInfos=SegmentInfos.readCommit(dir,new BufferedChecksumIndexInput(new ByteArrayIndexInput(""SegmentInfos"",job.getCopyState().infosBytes)),job.getCopyState().gen);
      syncInfos.updateGeneration(infos);
      infos=syncInfos;
      assert infos.getVersion() == job.getCopyState().version;
      message(""  version="" + infos.getVersion() + "" segments=""+ infos.toString());
      message(""top: init: incRef nrtFiles="" + job.getFileNames());
      deleter.incRef(job.getFileNames());
      message(""top: init: decRef lastNRTFiles="" + lastNRTFiles);
      deleter.decRef(lastNRTFiles);
      lastNRTFiles.clear();
      lastNRTFiles.addAll(job.getFileNames());
      message(""top: init: set lastNRTFiles="" + lastNRTFiles);
      lastFileMetaData=job.getCopyState().files;
      message(String.format(Locale.ROOT,""top: %d: start: done sync: took %.3fs for %s, opened NRT reader version=%d"",id,(System.nanoTime() - initSyncStartNS) / 1000000000.0,bytesToString(job.getTotalBytesCopied()),job.getCopyState().version));
      doCommit=true;
    }
 else {
      doCommit=false;
      lastPrimaryGen=curPrimaryGen;
      message(""top: same primary as before"");
    }
    if (infos.getGeneration() < maxPendingGen) {
      message(""top: move infos generation from "" + infos.getGeneration() + "" to ""+ maxPendingGen);
      infos.setNextWriteGeneration(maxPendingGen);
    }
    sendNewReplica();
    mgr=new SegmentInfosSearcherManager(dir,this,infos,searcherFactory);
    IndexSearcher searcher=mgr.acquire();
    try {
      int hitCount=searcher.count(new TermQuery(new Term(""marker"",""marker"")));
      message(""top: marker count="" + hitCount + "" version=""+ ((DirectoryReader)searcher.getIndexReader()).getVersion());
    }
  finally {
      mgr.release(searcher);
    }
    if (doCommit) {
      commit();
    }
    message(""top: done start"");
    state=""idle"";
  }
 catch (  Throwable t) {
    if (t.getMessage().startsWith(""replica cannot start"") == false) {
      message(""exc on start:"");
      t.printStackTrace(printStream);
    }
 else {
      dir.close();
    }
    IOUtils.reThrow(t);
  }
}","start up this replica , which possibly requires heavy copying of files from the primary node , if we were down for a long time",done,"starts the replica by initializing it with the latest commit point and synchronizing it with the primary if necessary .
"
13597,"private void addPropertyType(URI p,Resource t){
  OwlProperty prop=getProperty(p);
  if (t.equals(OWL.TRANSITIVEPROPERTY)) {
    prop.setTransitive();
  }
 else   if (t.equals(OWL.SYMMETRICPROPERTY)) {
    prop.setSymmetric();
  }
 else   if (t.equals(OWL2.ASYMMETRICPROPERTY)) {
    prop.setAsymmetric();
  }
 else   if (t.equals(OWL.FUNCTIONALPROPERTY)) {
    prop.setFunctional();
  }
 else   if (t.equals(OWL.INVERSEFUNCTIONALPROPERTY)) {
    prop.setInverseFunctional();
  }
 else   if (t.equals(OWL2.IRREFLEXIVEPROPERTY)) {
    prop.setIrreflexive();
  }
}",add a particular characteristic to a property .,done,"adds a property type to the given property .
"
67837,"protected static int toDigit(final char ch,final int index) throws HexDecodeException {
  final int digit=Character.digit(ch,16);
  if (digit == -1) {
    throw new HexDecodeException(""Illegal hexadecimal character "" + ch + "" at index ""+ index);
  }
  return digit;
}",converts a hexadecimal character to an integer .,done,"converts a hexadecimal character to its corresponding integer value .
"
80424,"public void addDropItem(final String name,final double probability,final int min,final int max){
  dropsItems.add(new DropItem(name,probability,min,max));
}","adds a named item to the list of items that will be dropped on dead if cleardropitemlist hasn ' t been called first , this will change all creatures of this kind .",done,"adds a new drop item to the dropsItems list with the given name, probability, min, and max values.
"
8332,"public String resolveParentRelationName(String parentName,Object parent,String childName,Object child){
  return parentName;
}","follow the most conventional pattern , returns the parentname unchanged .",done,"returns the parent name for the given parent and child objects .
"
42296,"private void adjustBCIndex(Instruction barrier){
  NormalMethod source=barrier.position().method;
  if (source.isForOsrSpecialization()) {
    barrier.adjustBytecodeIndex(-source.getOsrPrologueLength());
  }
}","the osrbarrier instruction is not in ir , so the bc index was not adjusted in osr _ adjustbcindex .",done,"adjusts the bytecode index of the barrier instruction based on the method it belongs to.
"
25087,"public GT_MetaGenerated_Item(String aUnlocalized,short aOffset,short aItemAmount){
  super(aUnlocalized);
  setCreativeTab(GregTech_API.TAB_GREGTECH_MATERIALS);
  setHasSubtypes(true);
  setMaxDamage(0);
  mEnabledItems=new BitSet(aItemAmount);
  mVisibleItems=new BitSet(aItemAmount);
  mOffset=(short)Math.min(32766,aOffset);
  mItemAmount=(short)Math.min(aItemAmount,32766 - mOffset);
  mIconList=new IIcon[aItemAmount][1];
  sInstances.put(getUnlocalizedName(),this);
}",creates the item using these parameters .,done,"creates a new GT_MetaGenerated_Item with the given parameters and adds it to a list of instances.
"
1640,"int put(T segment,List<? super T> recycleBin){
  int count;
  if (lastCount == 0) {
    count=0;
    lastCount=1;
    last=segment;
  }
 else   if (Objects.deepEquals(last,segment)) {
    ++lastCount;
    count=0;
    recycleBin.add(segment);
  }
 else {
    count=lastCount;
    lastCount=1;
    last=segment;
  }
  return count;
}",adds an element to the stream .,done,"adds a segment to the list of segments, and if the last segment added is the same as the current one, it increments the count of"
18191,"public void flushPending() throws SAXException {
  if (m_needToCallStartDocument) {
    startDocumentInternal();
    m_needToCallStartDocument=false;
  }
  if (m_elemContext.m_startTagOpen) {
    closeStartTag();
    m_elemContext.m_startTagOpen=false;
  }
  if (m_cdataTagOpen) {
    closeCDATA();
    m_cdataTagOpen=false;
  }
  if (m_writer != null) {
    try {
      m_writer.flush();
    }
 catch (    IOException e) {
    }
  }
}","this method flushes any pending events , which can be startdocument ( ) closing the opening tag of an element , or closing an open cdata section .",done,"this method flushes any pending operations to the underlying writer .
"
76987,"private void pushTerm(BytesRef text) throws IOException {
  int limit=Math.min(lastTerm.length(),text.length);
  int pos=0;
  while (pos < limit && lastTerm.byteAt(pos) == text.bytes[text.offset + pos]) {
    pos++;
  }
  for (int i=lastTerm.length() - 1; i >= pos; i--) {
    int prefixTopSize=pending.size() - prefixStarts[i];
    if (prefixTopSize >= minItemsInBlock) {
      writeBlocks(i + 1,prefixTopSize);
      prefixStarts[i]-=prefixTopSize - 1;
    }
  }
  if (prefixStarts.length < text.length) {
    prefixStarts=ArrayUtil.grow(prefixStarts,text.length);
  }
  for (int i=pos; i < text.length; i++) {
    prefixStarts[i]=pending.size();
  }
  lastTerm.copyBytes(text);
}","pushes the new term to the top of the stack , and writes new blocks .",done,"pushes a term to the pending list and updates the prefix starts array .
"
14623,"static Map addElementToMap(String key,Set values,Map toMap){
  if ((key != null) && (toMap != null)) {
    toMap.put(key,values);
  }
  return toMap;
}",adds a key / value pair to a map,done,"adds an element to a map .
"
47720,"protected void flip(BufferCapabilities.FlipContents flipAction){
  if (peer != null) {
    Image backBuffer=getBackBuffer();
    if (backBuffer != null) {
      peer.flip(0,0,backBuffer.getWidth(null),backBuffer.getHeight(null),flipAction);
    }
  }
 else {
    throw new IllegalStateException(""Component must have a valid peer"");
  }
}","flipping moves the contents of the back buffer to the front buffer , either by copying or by moving the video pointer .",done,"flips the contents of the component's back buffer .
"
25127,"@Override public void actOn(File f){
  BufferedReader reader=null;
  try {
    reader=new BufferedReader(new FileReader(f));
    announceSeedsFromReader(reader);
  }
 catch (  FileNotFoundException fnf) {
    logger.log(Level.SEVERE,""seed file source not found"",fnf);
  }
 finally {
    IOUtils.closeQuietly(reader);
  }
}","treat the given file as a source of additional seeds , announcing to seedlisteners .",done,"reads seeds from a file and announces them.
"
82346,"public synchronized boolean removeElement(Object object){
  int index;
  if ((index=indexOf(object,0)) == -1) {
    return false;
  }
  removeElementAt(index);
  return true;
}","removes the first occurrence , starting at the beginning and moving towards the end , of the specified object from this vector .",done,"removes the specified element from the vector .
"
10954,"protected boolean read(){
  if (!nReuseHeader) {
    Debug.message(""iso8211"",""DDFRecord reusing header, calling readHeader()"");
    return readHeader();
  }
  byte[] tempData=new byte[nDataSize - nFieldOffset];
  int nReadBytes=poModule.read(tempData,0,tempData.length);
  System.arraycopy(pachData,nFieldOffset,tempData,0,tempData.length);
  if (nReadBytes != (int)(nDataSize - nFieldOffset) && nReadBytes == -1) {
    return false;
  }
 else   if (nReadBytes != (int)(nDataSize - nFieldOffset)) {
    Debug.error(""DDFRecord: Data record is short on DDF file."");
    return false;
  }
  return true;
}","read a record of data from the file , and parse the header to build a field list for the record ( or reuse the existing one if reusing headers ) .",done,"reads data from a DDF file and checks if the data is complete and valid.
"
73920,"protected boolean readReceiveDelay(){
  try {
    receiveDelay=Integer.parseInt(receiveDelayField.getText());
  }
 catch (  Exception e) {
    statusText1.setText(rb.getString(""Error7""));
    statusText1.setVisible(true);
    receiveDelay=0;
    errorInStatus1=true;
    resetNotes2();
    return (false);
  }
  if (receiveDelay < 0) {
    statusText1.setText(rb.getString(""Error8""));
    statusText1.setVisible(true);
    receiveDelay=0;
    errorInStatus1=true;
    resetNotes2();
    return (false);
  }
  if (receiveDelay > 65535) {
    statusText1.setText(rb.getString(""Error9""));
    statusText1.setVisible(true);
    receiveDelay=0;
    errorInStatus1=true;
    resetNotes2();
    return (false);
  }
  return true;
}","read receive delay from window returns ' true ' if successful , ' false ' if an error was detected .",done,"reads the receive delay from a text field and validates it.
"
33466,"public synchronized void addMessages(ArrayList<SmsMmsMessage> newMessages){
  if (newMessages != null) {
    messages.addAll(0,newMessages);
    UpdateMessageCount();
  }
}",add a list of new messages to the end of the current message list .,done,"add new messages to the beginning of the list and update the message count .
"
82617,"protected final void refreshLoadingViewsSize(){
  final int maximumPullScroll=(int)(getMaximumPullScroll() * 1.2f);
  int pLeft=getPaddingLeft();
  int pTop=getPaddingTop();
  int pRight=getPaddingRight();
  int pBottom=getPaddingBottom();
switch (getPullToRefreshScrollDirection()) {
case HORIZONTAL:
    if (mMode.showHeaderLoadingLayout()) {
      mHeaderLayout.setWidth(maximumPullScroll);
      pLeft=-maximumPullScroll;
    }
 else {
      pLeft=0;
    }
  if (mMode.showFooterLoadingLayout()) {
    mFooterLayout.setWidth(maximumPullScroll);
    pRight=-maximumPullScroll;
  }
 else {
    pRight=0;
  }
break;
case VERTICAL:
if (mMode.showHeaderLoadingLayout()) {
mHeaderLayout.setHeight(maximumPullScroll);
pTop=-maximumPullScroll;
}
 else {
pTop=0;
}
if (mMode.showFooterLoadingLayout()) {
mFooterLayout.setHeight(maximumPullScroll);
pBottom=-maximumPullScroll;
}
 else {
pBottom=0;
}
break;
}
if (DEBUG) {
Log.d(LOG_TAG,String.format(""Setting Padding. L: %d, T: %d, R: %d, B: %d"",pLeft,pTop,pRight,pBottom));
}
setPadding(pLeft,pTop,pRight,pBottom);
}","re - measure the loading views height , and adjust internal padding as necessary",done,"refresh the size of loading views based on the maximum pull scroll and padding.
"
81353,"public static void sortFields(FieldBinding[] sortedFields,int left,int right){
  Arrays.sort(sortedFields,left,right,FIELD_COMPARATOR);
}",sort the field array using a quicksort,done,"sorts the given array of field bindings in ascending order .
"
70192,"protected void processConnectionEvent(ConnectionEvent event){
  for (Enumeration<ConnectionListener> e=connectionListeners.elements(); e.hasMoreElements(); ) {
    ConnectionListener l=e.nextElement();
switch (event.getType()) {
case ConnectionEvent.CONNECTED:
      l.connected((ConnectedEvent)event);
    break;
case ConnectionEvent.DISCONNECTED:
  l.disconnected((DisconnectedEvent)event);
break;
case ConnectionEvent.PACKET_RECEIVED:
l.packetReceived((PacketReceivedEvent)event);
break;
}
}
}",processes game events occurring on this connection by dispatching them to any registered gamelistener objects .,done,"processes a connection event by calling the appropriate method on each registered connection listener.
"
25600,"public static boolean isCacheSafe(Class<?> clazz,ClassLoader classLoader){
  Assert.notNull(clazz,""Class must not be null"");
  ClassLoader target=clazz.getClassLoader();
  if (target == null) {
    return false;
  }
  ClassLoader cur=classLoader;
  if (cur == target) {
    return true;
  }
  while (cur != null) {
    cur=cur.getParent();
    if (cur == target) {
      return true;
    }
  }
  return false;
}","check whether the given class is cache - safe in the given context , i . e . whether it is loaded by the given classloader or a parent of it .",done,determines if the given class is safe for caching by checking if it is loaded by the same classloader as the current classloader or a parent
50483,"public void addLast(StatementSequence statements){
  if (statements != null) {
    sequence.addAll(statements.sequence);
  }
}","adds a sequence of statements to the end of this sequence when the sequence object is not null , otherwise does nothing .",done,"adds a sequence of statements to the end of the current sequence .
"
57688,"public IntBuffer put(int[] src,int srcOffset,int intCount){
  if (isReadOnly()) {
    throw new ReadOnlyBufferException();
  }
  Arrays.checkOffsetAndCount(src.length,srcOffset,intCount);
  if (intCount > remaining()) {
    throw new BufferOverflowException();
  }
  for (int i=srcOffset; i < srcOffset + intCount; ++i) {
    put(src[i]);
  }
  return this;
}","writes ints from the given int array , starting from the specified offset , to the current position and increases the position by the number of ints written .",done,"puts an array of integers into the buffer, starting from the given offset and for the given count.
"
78975,"public boolean init(StepMetaInterface smi,StepDataInterface sdi){
  this.meta=((SortKeyStepMeta)smi);
  this.data=((SortKeyStepData)sdi);
  return super.init(smi,sdi);
}",initialize and do work where other steps need to wait for . . .,done,"initializes the step with the given step meta and step data interfaces .
"
50310,"default ClassDeclaration asClass(){
  throw new UnsupportedOperationException(String.format(""%s is not a class"",this));
}",return this as a classdeclaration or throw unsupportedoperationexception .,property,"throws an UnsupportedOperationException if the declaration is not a class .
"
35296,"public static boolean isAccessorPair(TMember member,TMember member2){
  return (member instanceof TGetter && member2 instanceof TSetter) || (member instanceof TSetter && member2 instanceof TGetter);
}",returns true if one of the members is a getter and the other one is a setter .,property,"returns true if the given members are a getter and setter pair .
"
48994,"private static Collection<TCPTransport> allKnownTransports(){
  Set<TCPTransport> s;
synchronized (localEndpoints) {
    s=new HashSet<TCPTransport>(localEndpoints.size());
    for (    LinkedList<TCPEndpoint> epList : localEndpoints.values()) {
      TCPEndpoint ep=epList.getFirst();
      s.add(ep.transport);
    }
  }
  return s;
}",returns the current list of known transports .,property,"returns a collection of all known transports .
"
52350,"public int writeUTF8(final CharSequence chars,int off,int len){
  if (len > remaining()) {
    return writeUTF8Slow(chars,off,len);
  }
  final Block block=current;
  int limit=block.limit;
  char ch='\0';
  int octets=0;
  while (len > 0) {
    ch=chars.charAt(off);
    if (ch >= UTF8_2_OCTET_MIN_VALUE) {
      break;
    }
    block.data[limit++]=(byte)ch;
    octets++;
    off++;
    len--;
  }
  block.limit=limit;
  if (len > 0) {
    if (ch < UTF8_3_OCTET_MIN_VALUE) {
      return octets + writeUTF8UpTo2Byte(chars,off,len);
    }
    if (ch >= LOW_SURROGATE_FIRST && ch <= LOW_SURROGATE_LAST) {
      throw new IllegalArgumentException(""Unpaired low surrogate: "" + ch);
    }
    if (ch >= HIGH_SURROGATE_FIRST && ch <= HIGH_SURROGATE_LAST) {
      return octets + writeUTF8Slow(chars,off,len);
    }
    return octets + writeUTF8UpTo3Byte(chars,off,len);
  }
  return octets;
}",returns the number of octets written .,property,"writes a UTF-8 encoded string to the buffer.
"
19738,"protected String buildCreateSchemaStatement() throws ReplicatorException {
  return null;
}","return a statement that will create the schema , null if no create schema can be given",property,"returns a SQL statement to create the schema for the replicator's database .
"
25280,"private boolean decodeHandshake(ByteBuffer socketBufferNew){
  ByteBuffer socketBuffer;
  if (tmpHandshakeBytes.capacity() == 0) {
    socketBuffer=socketBufferNew;
  }
 else {
    if (tmpHandshakeBytes.remaining() < socketBufferNew.remaining()) {
      ByteBuffer buf=ByteBuffer.allocate(tmpHandshakeBytes.capacity() + socketBufferNew.remaining());
      tmpHandshakeBytes.flip();
      buf.put(tmpHandshakeBytes);
      tmpHandshakeBytes=buf;
    }
    tmpHandshakeBytes.put(socketBufferNew);
    tmpHandshakeBytes.flip();
    socketBuffer=tmpHandshakeBytes;
  }
  socketBuffer.mark();
  try {
    if (draft == null) {
      HandshakeState isflashedgecase=isFlashEdgeCase(socketBuffer);
      if (isflashedgecase == HandshakeState.MATCHED) {
        try {
          write(ByteBuffer.wrap(Charsetfunctions.utf8Bytes(wsl.getFlashPolicy(this))));
          close(CloseFrame.FLASHPOLICY,"""");
        }
 catch (        InvalidDataException e) {
          close(CloseFrame.ABNORMAL_CLOSE,""remote peer closed connection before flashpolicy could be transmitted"",true);
        }
        return false;
      }
    }
    HandshakeState handshakestate=null;
    try {
      if (role == Role.SERVER) {
        if (draft == null) {
          for (          Draft d : knownDrafts) {
            d=d.copyInstance();
            try {
              d.setParseMode(role);
              socketBuffer.reset();
              Handshakedata tmphandshake=d.translateHandshake(socketBuffer);
              if (tmphandshake instanceof ClientHandshake == false) {
                flushAndClose(CloseFrame.PROTOCOL_ERROR,""wrong http function"",false);
                return false;
              }
              ClientHandshake handshake=(ClientHandshake)tmphandshake;
              handshakestate=d.acceptHandshakeAsServer(handshake);
              if (handshakestate == HandshakeState.MATCHED) {
                resourceDescriptor=handshake.getResourceDescriptor();
                ServerHandshakeBuilder response;
                try {
                  response=wsl.onWebsocketHandshakeReceivedAsServer(this,d,handshake);
                }
 catch (                InvalidDataException e) {
                  flushAndClose(e.getCloseCode(),e.getMessage(),false);
                  return false;
                }
catch (                RuntimeException e) {
                  wsl.onWebsocketError(this,e);
                  flushAndClose(CloseFrame.NEVER_CONNECTED,e.getMessage(),false);
                  return false;
                }
                write(d.createHandshake(d.postProcessHandshakeResponseAsServer(handshake,response),role));
                draft=d;
                open(handshake);
                return true;
              }
            }
 catch (            InvalidHandshakeException e) {
            }
          }
          if (draft == null) {
            close(CloseFrame.PROTOCOL_ERROR,""no draft matches"");
          }
          return false;
        }
 else {
          Handshakedata tmphandshake=draft.translateHandshake(socketBuffer);
          if (tmphandshake instanceof ClientHandshake == false) {
            flushAndClose(CloseFrame.PROTOCOL_ERROR,""wrong http function"",false);
            return false;
          }
          ClientHandshake handshake=(ClientHandshake)tmphandshake;
          handshakestate=draft.acceptHandshakeAsServer(handshake);
          if (handshakestate == HandshakeState.MATCHED) {
            open(handshake);
            return true;
          }
 else {
            close(CloseFrame.PROTOCOL_ERROR,""the handshake did finaly not match"");
          }
          return false;
        }
      }
 else       if (role == Role.CLIENT) {
        draft.setParseMode(role);
        Handshakedata tmphandshake=draft.translateHandshake(socketBuffer);
        if (tmphandshake instanceof ServerHandshake == false) {
          flushAndClose(CloseFrame.PROTOCOL_ERROR,""wrong http function"",false);
          return false;
        }
        ServerHandshake handshake=(ServerHandshake)tmphandshake;
        handshakestate=draft.acceptHandshakeAsClient(handshakerequest,handshake);
        if (handshakestate == HandshakeState.MATCHED) {
          try {
            wsl.onWebsocketHandshakeReceivedAsClient(this,handshakerequest,handshake);
          }
 catch (          InvalidDataException e) {
            flushAndClose(e.getCloseCode(),e.getMessage(),false);
            return false;
          }
catch (          RuntimeException e) {
            wsl.onWebsocketError(this,e);
            flushAndClose(CloseFrame.NEVER_CONNECTED,e.getMessage(),false);
            return false;
          }
          open(handshake);
          return true;
        }
 else {
          close(CloseFrame.PROTOCOL_ERROR,""draft "" + draft + "" refuses handshake"");
        }
      }
    }
 catch (    InvalidHandshakeException e) {
      close(e);
    }
  }
 catch (  IncompleteHandshakeException e) {
    if (tmpHandshakeBytes.capacity() == 0) {
      socketBuffer.reset();
      int newsize=e.getPreferedSize();
      if (newsize == 0) {
        newsize=socketBuffer.capacity() + 16;
      }
 else {
        assert (e.getPreferedSize() >= socketBuffer.remaining());
      }
      tmpHandshakeBytes=ByteBuffer.allocate(newsize);
      tmpHandshakeBytes.put(socketBufferNew);
    }
 else {
      tmpHandshakeBytes.position(tmpHandshakeBytes.limit());
      tmpHandshakeBytes.limit(tmpHandshakeBytes.capacity());
    }
  }
  return false;
}",returns whether the handshake phase has is completed .,property,"decodes the handshake from the given socket buffer and returns true if the handshake is successfully decoded and accepted.
"
51962,"public static String readFully(Reader reader) throws IOException {
  try {
    StringWriter writer=new StringWriter();
    char[] buffer=new char[1024];
    int count;
    while ((count=reader.read(buffer)) != -1) {
      writer.write(buffer,0,count);
    }
    return writer.toString();
  }
  finally {
    reader.close();
  }
}","returns the remainder of ' reader ' as a string , closing it when done .",property,"reads all characters from the reader and returns them as a string .
"
7323,"public static int parseString(String value){
  return Integer.parseInt(value);
}",parse string value returning a int .,property,"converts a string to an integer .
"
27163,"private static URI refragUri(URI uri,String frag) throws URISyntaxException {
  return new URI(uri.getScheme(),uri.getSchemeSpecificPart(),frag);
}",return a new uri with a different fragment .,property,"returns a new URI with the specified fragment .
"
72991,"@Override public List chunkString(String sToChunk){
  Integer[] iRes=splitPointsByDelimiterList(sToChunk,getDelimiters());
  String[] sRes=splitStringByDelimiterPoints(sToChunk,iRes);
  return Arrays.asList(sRes);
}","returns a list of string chunks , derived from a given string .",property,"returns a list of strings split by the delimiters .
"
80868,"private static MappingObject ObjectAt(PCalLocation loc,MappingObject[][] map){
  return map[loc.getLine()][loc.getColumn()];
}",returns the mappingobject at the location in map indicated by loc .,property,"returns the MappingObject at the specified location in the map .
"
44005,"public double interceptStdErr(){
  return Math.sqrt(svar0);
}",returns the standard error of the estimate for the intercept .,property,"returns the standard error of the intercept of the regression model .
"
48707,"private static boolean isBufferTooLarge(ByteBuffer buf){
  return isBufferTooLarge(buf.capacity());
}","returns true if the buffer is too large to be added to the buffer cache , false otherwise .",property,"returns true if the buffer is too large , false otherwise .
"
38006,"public Enumeration<String> enumerateMeasures(){
  Vector<String> newVector=new Vector<String>(1);
  newVector.addElement(""measureNumIterations"");
  return newVector.elements();
}",returns an enumeration of the additional measure names,property,"returns an enumeration of the names of the measures that can be queried for this benchmark .
"
46645,"protected boolean arePathsContiguous(TreePath[] paths){
  if (rowMapper == null || paths.length < 2)   return true;
 else {
    BitSet bitSet=new BitSet(32);
    int anIndex, counter, min;
    int pathCount=paths.length;
    int validCount=0;
    TreePath[] tempPath=new TreePath[1];
    tempPath[0]=paths[0];
    min=rowMapper.getRowsForPaths(tempPath)[0];
    for (counter=0; counter < pathCount; counter++) {
      if (paths[counter] != null) {
        tempPath[0]=paths[counter];
        int[] rows=rowMapper.getRowsForPaths(tempPath);
        if (rows == null) {
          return false;
        }
        anIndex=rows[0];
        if (anIndex == -1 || anIndex < (min - pathCount) || anIndex > (min + pathCount))         return false;
        if (anIndex < min)         min=anIndex;
        if (!bitSet.get(anIndex)) {
          bitSet.set(anIndex);
          validCount++;
        }
      }
    }
    int maxCounter=validCount + min;
    for (counter=min; counter < maxCounter; counter++)     if (!bitSet.get(counter))     return false;
  }
  return true;
}","returns true if the paths are contiguous , or this object has no rowmapper .",property,"returns true if the given paths are contiguous .
"
3995,"@Override public String findLibrary(String name){
  String systemName=System.mapLibraryName(name);
  ArrayList<Loader> loaders=getLoaders();
  for (int i=0; i < loaders.size(); i++) {
    Loader loader=loaders.get(i);
    Path path=loader.getPath(systemName);
    if (path != null && path.canRead()) {
      return path.getNativePath();
    }
    path=loader.getPath(""native/"" + systemName);
    if (path != null && path.canRead()) {
      return path.getNativePath();
    }
  }
  for (int i=0; i < _nativePath.size(); i++) {
    Path path=_nativePath.get(i);
    if (path.canRead())     return path.getNativePath();
  }
  return super.findLibrary(name);
}",returns the full library path for the name .,property,"findlibrary , this method is used to find the path of a native library with the specified name .
"
37560,"public String globalInfo(){
  return ""Generates a single train/test split and calls the appropriate "" + ""SplitEvaluator to generate some results."";
}",returns a string describing this result producer,property,"returns a string describing the purpose and functionality of the class .
"
48100,"@Override public boolean isInitial(){
  return init;
}",returns a boolean flag indicating if the state is initial ( just starting ),property,"returns true if the object is in its initial state .
"
53676,"public static <T>CompletableFuture<T> exceptionallyCompletedFuture(Throwable throwable){
  final CompletableFuture<T> future=new CompletableFuture<T>();
  future.completeExceptionally(throwable);
  return future;
}",returns a new completablefuture that is already exceptionally completed with the given exception .,property,"returns a CompletableFuture that is completed exceptionally with the given throwable.
"
86244,"public Date modifiedDate(String path) throws IllegalStateException, IOException, FTPIllegalReplyException, FTPException {
synchronized (lock) {
    if (!connected) {
      throw new IllegalStateException(""Client not connected"");
    }
    if (!authenticated) {
      throw new IllegalStateException(""Client not authenticated"");
    }
    communication.sendFTPCommand(""MDTM "" + path);
    FTPReply r=communication.readFTPReply();
    touchAutoNoopTimer();
    if (!r.isSuccessCode()) {
      throw new FTPException(r);
    }
    String[] messages=r.getMessages();
    if (messages.length != 1) {
      throw new FTPIllegalReplyException();
    }
 else {
      try {
        return MDTM_DATE_FORMAT.parse(messages[0]);
      }
 catch (      ParseException e) {
        throw new FTPIllegalReplyException();
      }
    }
  }
}",this method asks and returns the last modification date of a file or directory .,property,"returns the last modified date of the file at the given path .
"
